experiment_id,run_index,algorithm,eval_f1_reconstruction,eval_f2_security,eval_f3_robustness,eval_f4_complexity
IMG_0021,1,HHO-VC,0.5511061688099276,0.0022519414439156,0.0580026467876935,0.3830065359477124
IMG_0021,1,BEHHO-VC-Calibrated,0.5602351015232473,0.0021087117659612,0.0580120019372355,0.2013071895424836
IMG_0021,1,EHHO-VC,0.550883871831171,0.0023580274338536,0.0580069645490206,0.3843137254901961
IMG_0021,1,BDA-EHHO-VC-Calibrated,0.5508801975009436,0.0023841769863367,0.0580882823873478,0.3424836601307189
IMG_0021,1,MO-BDA-EHHO-VC,0.5250164007740353,0.0016333862810237,0.05790333827717,0.0627450980392156
IMG_0021,2,BDA-EHHO-VC-Calibrated,0.5262952454833363,0.0032481839805797,0.0582156563464974,0.1281045751633986
IMG_0021,2,EHHO-VC,0.5814507604519353,0.0025562054825689,0.0583156844839087,0.0156862745098039
IMG_0021,2,HHO-VC,0.5253536179336824,0.0026683842970395,0.0583171237376844,0.3045751633986928
IMG_0021,2,BEHHO-VC-Calibrated,0.5541648370692557,0.0022160750211539,0.05816456283746,0.0457516339869281
IMG_0021,2,MO-BDA-EHHO-VC,0.5515756025943697,0.0023579423404249,0.0581019552982169,0.1542483660130719
IMG_0021,3,EHHO-VC,0.6052160405118828,0.0023888094509829,0.0585862641937408,0.0078431372549019
IMG_0021,3,BEHHO-VC-Calibrated,0.5394136626699229,0.0026347567188902,0.0582566750791049,0.837908496732026
IMG_0021,3,BDA-EHHO-VC-Calibrated,0.5493303836366713,0.0027492568785713,0.0585337314309276,0.4013071895424836
IMG_0021,3,HHO-VC,0.6052160405118828,0.0023888094509829,0.0585862641937408,0.0078431372549019
IMG_0021,3,MO-BDA-EHHO-VC,0.5241751823407333,0.0020723054926118,0.0582847405277311,0.0836601307189542
IMG_0021,4,BEHHO-VC-Calibrated,0.5327107953843178,0.0022878037366311,0.0588388532313765,0.4967320261437908
IMG_0021,4,EHHO-VC,0.5304594892297682,0.0024565957285599,0.0588071896483111,0.3686274509803922
IMG_0021,4,BDA-EHHO-VC-Calibrated,0.5359393463863708,0.001965775459747,0.0589280869654701,0.7111111111111111
IMG_0021,4,HHO-VC,0.5304309750726118,0.0024401451818181,0.0588179840516289,0.3673202614379085
IMG_0021,4,MO-BDA-EHHO-VC,0.5212949561509964,0.0020570522241358,0.0587409839746288,0.1202614379084967
IMG_0021,5,BDA-EHHO-VC-Calibrated,0.5292270562216341,0.0020768727138091,0.0584387406817313,0.6784313725490196
IMG_0021,5,EHHO-VC,0.5233740344257866,0.0021714776898399,0.0584632079959182,0.2718954248366013
IMG_0021,5,HHO-VC,0.5231982676749787,0.0023275814647056,0.0584567313539276,0.2575163398692811
IMG_0021,5,BEHHO-VC-Calibrated,0.5289791574580673,0.002454060854286,0.0584106752331051,0.3751633986928104
IMG_0021,5,MO-BDA-EHHO-VC,0.5306917509243717,0.0018663411715694,0.0583221611258994,0.1699346405228758
IMG_0022,1,HHO-VC,0.5113114825609302,0.0020813553080817,0.0582753853781891,0.649673202614379
IMG_0022,1,BDA-EHHO-VC-Calibrated,0.5134526604030425,0.0021341705392315,0.0582933760503854,0.4888888888888889
IMG_0022,1,EHHO-VC,0.5114762940506453,0.0021215143205817,0.0582739461244134,0.6549019607843137
IMG_0022,1,BEHHO-VC-Calibrated,0.5098939869158369,0.0018602698280609,0.0581854320172077,0.2888888888888889
IMG_0022,1,MO-BDA-EHHO-VC,0.4906132522970044,0.0019794311812546,0.0579860953692729,0.0797385620915032
IMG_0022,2,EHHO-VC,0.5190655215409175,0.0017969431700345,0.0579968897725907,0.8457516339869281
IMG_0022,2,BEHHO-VC-Calibrated,0.5151776145194206,0.0021223770224594,0.0579681046970766,0.5986928104575163
IMG_0022,2,HHO-VC,0.5173922704998819,0.0020076151824241,0.0579731420852916,0.734640522875817
IMG_0022,2,BDA-EHHO-VC-Calibrated,0.5189516934996568,0.0017327574428754,0.0579846561154972,0.8235294117647058
IMG_0022,2,MO-BDA-EHHO-VC,0.4826933604848641,0.0017042721095996,0.0579400392484504,0.0810457516339869
IMG_0022,3,HHO-VC,0.4978109942940867,0.0017159977779419,0.0584430584430584,0.6732026143790849
IMG_0022,3,EHHO-VC,0.4978109942940867,0.0017159977779419,0.0584430584430584,0.6732026143790849
IMG_0022,3,BDA-EHHO-VC-Calibrated,0.4932749405001989,0.0016684424958101,0.0584408995623948,0.6052287581699347
IMG_0022,3,BEHHO-VC-Calibrated,0.4971097644559685,0.0015792564386873,0.0584293855321892,0.7019607843137254
IMG_0022,3,MO-BDA-EHHO-VC,0.4842579817306288,0.0012779304523006,0.0583271985141144,0.0784313725490196
IMG_0022,4,BDA-EHHO-VC-Calibrated,0.5199046742217414,0.0018944078392751,0.0581156282090861,0.3816993464052287
IMG_0022,4,BEHHO-VC-Calibrated,0.5125629137189033,0.0017931974988189,0.0582588339597685,0.2588235294117647
IMG_0022,4,EHHO-VC,0.4910633238850639,0.0019427315810373,0.058237245153133,0.5450980392156862
IMG_0022,4,HHO-VC,0.4909604257062999,0.001939233987853,0.0581998245549647,0.5254901960784314
IMG_0022,4,MO-BDA-EHHO-VC,0.4831993089842156,0.0018263053683857,0.0581976656743011,0.1006535947712418
IMG_0022,5,BEHHO-VC-Calibrated,0.5383598698072284,0.00264589732181,0.0581055534326562,0.3803921568627451
IMG_0022,5,EHHO-VC,0.5425327914073077,0.002589480921576,0.0582552358253292,0.0078431372549019
IMG_0022,5,BDA-EHHO-VC-Calibrated,0.5379175024599682,0.0025707175748267,0.0581422544039366,0.3450980392156862
IMG_0022,5,HHO-VC,0.5425327914073077,0.002589480921576,0.0582552358253292,0.0078431372549019
IMG_0022,5,MO-BDA-EHHO-VC,0.4814519702385261,0.0022889653852872,0.0580479832816281,0.1019607843137254
IMG_0023,1,HHO-VC,0.4456173010116676,0.0022637972205159,0.0580551795505066,0.7450980392156863
IMG_0023,1,BDA-EHHO-VC-Calibrated,0.446212711832477,0.0018925150340176,0.0581026749251048,0.5751633986928104
IMG_0023,1,EHHO-VC,0.4454329749339936,0.0022982870000717,0.0580710113420393,0.7372549019607844
IMG_0023,1,BEHHO-VC-Calibrated,0.4474628137972574,0.0020524155614724,0.0580702917151515,0.5738562091503269
IMG_0023,1,MO-BDA-EHHO-VC,0.4409974318508419,0.0019439705732128,0.0579875346230486,0.192156862745098
IMG_0023,2,EHHO-VC,0.4507345424125814,0.0023103578598636,0.0583099274688059,0.0352941176470588
IMG_0023,2,HHO-VC,0.4507345424125814,0.0023103578598636,0.0583099274688059,0.0352941176470588
IMG_0023,2,BEHHO-VC-Calibrated,0.4406238100368682,0.0025683448282391,0.0582962545579368,0.2156862745098039
IMG_0023,2,BDA-EHHO-VC-Calibrated,0.4428632381146691,0.0027941086533592,0.0584696846379089,0.1751633986928104
IMG_0023,2,MO-BDA-EHHO-VC,0.4428310919582788,0.002309847527712,0.0583415910518714,0.057516339869281
IMG_0023,3,EHHO-VC,0.4418981761270673,0.0022698767123501,0.0581652824643478,0.2457516339869281
IMG_0023,3,BDA-EHHO-VC-Calibrated,0.4451688210689601,0.0018998390457955,0.0582811423932919,0.4627450980392157
IMG_0023,3,BEHHO-VC-Calibrated,0.4616562180951147,0.0015130034894487,0.0581444132846002,0.0967320261437908
IMG_0023,3,HHO-VC,0.4414442862834028,0.002003322359345,0.0582091797045068,0.3071895424836601
IMG_0023,3,MO-BDA-EHHO-VC,0.4611082518517114,0.001559645542639,0.0580227963405533,0.0692810457516339
IMG_0023,4,EHHO-VC,0.4405234263191124,0.0014269602629066,0.0584711238916846,0.1790849673202614
IMG_0023,4,HHO-VC,0.4420673815738978,0.0013319378140074,0.0584092359793294,0.1869281045751634
IMG_0023,4,BDA-EHHO-VC-Calibrated,0.4607082916936424,0.0016438355475857,0.0586042548659371,0.1294117647058823
IMG_0023,4,BEHHO-VC-Calibrated,0.4439546919823736,0.0016373398475888,0.0585143015049557,0.392156862745098
IMG_0023,4,MO-BDA-EHHO-VC,0.4385552129160446,0.001042526233372,0.0584711238916846,0.118954248366013
IMG_0023,5,BEHHO-VC-Calibrated,0.4519049351167839,0.0017555690846674,0.0581422544039366,0.3607843137254902
IMG_0023,5,HHO-VC,0.448414998696666,0.0019590713428712,0.0579501140248803,0.3032679738562091
IMG_0023,5,EHHO-VC,0.4483202873320261,0.0019116944606051,0.0579637869357495,0.2993464052287581
IMG_0023,5,BDA-EHHO-VC-Calibrated,0.4462568037952056,0.0017738490476724,0.0581271422392917,0.3333333333333333
IMG_0023,5,MO-BDA-EHHO-VC,0.4417112932573916,0.0013069873043724,0.0579990486532542,0.1816993464052287
IMG_0024,1,BDA-EHHO-VC-Calibrated,0.4553999135732258,0.002042108713797,0.0582149367196096,0.8640522875816994
IMG_0024,1,HHO-VC,0.4547910499627129,0.0020654081554965,0.0582063011969554,0.8209150326797386
IMG_0024,1,EHHO-VC,0.4555410705038274,0.002171299327908,0.0582602732135442,0.8954248366013072
IMG_0024,1,BEHHO-VC-Calibrated,0.4558630739044454,0.002183954641722,0.0582106189582825,0.8875816993464053
IMG_0024,1,MO-BDA-EHHO-VC,0.4557695732062169,0.0014204571453685,0.0582098993313946,0.1385620915032679
IMG_0024,2,BEHHO-VC-Calibrated,0.4563337268214975,0.0015523112408903,0.0580537402967309,0.996078431372549
IMG_0024,2,HHO-VC,0.456545026208168,0.0017082131113455,0.0580666935807122,0.9869281045751632
IMG_0024,2,BDA-EHHO-VC-Calibrated,0.46296538491,0.0015280849974805,0.0580407870127496,0.592156862745098
IMG_0024,2,EHHO-VC,0.4565162495988526,0.0016951477517136,0.0580702917151515,0.9895424836601308
IMG_0024,2,MO-BDA-EHHO-VC,0.464355187619209,0.0014105114071066,0.0579940112650393,0.2562091503267973
IMG_0024,3,EHHO-VC,0.4994319694799381,0.001940735449244,0.0580890020142356,0.0130718954248366
IMG_0024,3,BEHHO-VC-Calibrated,0.4619676095306963,0.0015012620705483,0.0580940394024506,0.4366013071895425
IMG_0024,3,BDA-EHHO-VC-Calibrated,0.4626798708256954,0.0014284673423515,0.0578997401427308,0.5555555555555555
IMG_0024,3,HHO-VC,0.5043042160234327,0.0019137250987737,0.058130740373731,0.0104575163398692
IMG_0024,3,MO-BDA-EHHO-VC,0.4649230578957104,0.0010433028004976,0.0581321796275067,0.273202614379085
IMG_0024,4,HHO-VC,0.474316559317799,0.0024232955994464,0.0583689368736097,0.2156862745098039
IMG_0024,4,EHHO-VC,0.4995291783731888,0.0022539383582167,0.0584214696364229,0.0117647058823529
IMG_0024,4,BEHHO-VC-Calibrated,0.4885086428886621,0.002244383227451,0.0582487591833386,0.0274509803921568
IMG_0024,4,BDA-EHHO-VC-Calibrated,0.4810279943964688,0.0021075801078862,0.0583394321712078,0.2287581699346405
IMG_0024,4,MO-BDA-EHHO-VC,0.4569143471932119,0.0013358404982962,0.0582206937347124,0.134640522875817
IMG_0024,5,BDA-EHHO-VC-Calibrated,0.4673297441946452,0.0033380859772635,0.0581480114190394,0.2392156862745098
IMG_0024,5,EHHO-VC,0.4726934112405552,0.00338672572825,0.0581350581350581,0.1895424836601307
IMG_0024,5,BEHHO-VC-Calibrated,0.4653655607021494,0.0036393402712217,0.0580069645490206,0.1895424836601307
IMG_0024,5,HHO-VC,0.4726934112405552,0.00338672572825,0.0581350581350581,0.1895424836601307
IMG_0024,5,MO-BDA-EHHO-VC,0.4599409793567324,0.0029149605859219,0.0581580861954693,0.0928104575163398
IMG_0025,1,BDA-EHHO-VC-Calibrated,0.5222534705133418,0.0006671592569894,0.0579486747711046,0.1803921568627451
IMG_0025,1,HHO-VC,0.537503490271333,0.0006306911974364,0.0579350018602355,0.1450980392156863
IMG_0025,1,EHHO-VC,0.5353105246918913,0.0011357510088316,0.0579846561154972,0.1045751633986928
IMG_0025,1,BEHHO-VC-Calibrated,0.5407157607733231,0.0007779821970434,0.0578069082741979,0.1751633986928104
IMG_0025,1,MO-BDA-EHHO-VC,0.515582139817822,0.0008005418576611,0.0579875346230486,0.0849673202614379
IMG_0025,2,HHO-VC,0.5857490547345995,0.0018895950256419,0.0578119456624129,0.0078431372549019
IMG_0025,2,BDA-EHHO-VC-Calibrated,0.5907198647631335,0.0015705855442644,0.0578565625294597,0.1777777777777777
IMG_0025,2,BEHHO-VC-Calibrated,0.5978399547859173,0.0016010174006604,0.0578572821563475,0.2745098039215686
IMG_0025,2,EHHO-VC,0.5857490547345995,0.0018895950256419,0.0578119456624129,0.0078431372549019
IMG_0025,2,MO-BDA-EHHO-VC,0.537162878166015,0.0013585305107174,0.0581091515670954,0.1568627450980392
IMG_0025,3,HHO-VC,0.551938299758369,0.0011127210855465,0.0582739461244134,0.4196078431372549
IMG_0025,3,BDA-EHHO-VC-Calibrated,0.550200409290407,0.0012269275266502,0.0583005723192639,0.4444444444444444
IMG_0025,3,BEHHO-VC-Calibrated,0.5620325230466549,0.0013310440456004,0.0582789835126283,0.4509803921568627
IMG_0025,3,EHHO-VC,0.5532366590556287,0.001279888151469,0.058285460154619,0.4352941176470588
IMG_0025,3,MO-BDA-EHHO-VC,0.5174718207619284,0.0006104700852263,0.0580451047740767,0.0522875816993464
IMG_0025,4,BDA-EHHO-VC-Calibrated,0.5514665462354885,0.0022922502647943,0.0581544880610301,0.5660130718954248
IMG_0025,4,HHO-VC,0.5486872709988191,0.0024525692520182,0.0581221048510768,0.4183006535947712
IMG_0025,4,BEHHO-VC-Calibrated,0.5488285210576063,0.0022589277827895,0.0581559273148058,0.5137254901960784
IMG_0025,4,EHHO-VC,0.5486872709988191,0.0024525692520182,0.0581221048510768,0.4183006535947712
IMG_0025,4,MO-BDA-EHHO-VC,0.5265896119577845,0.0020093150889116,0.0581415347770488,0.2078431372549019
IMG_0025,5,HHO-VC,0.5528876484812196,0.0020134676559088,0.0580695720882636,0.465359477124183
IMG_0025,5,EHHO-VC,0.5528876484812196,0.0020134676559088,0.0580695720882636,0.465359477124183
IMG_0025,5,BDA-EHHO-VC-Calibrated,0.5551968972995394,0.0019449544514499,0.0581048338057683,0.5163398692810457
IMG_0025,5,BEHHO-VC-Calibrated,0.5601029917053588,0.0018485693795343,0.0579673850701888,0.6013071895424837
IMG_0025,5,MO-BDA-EHHO-VC,0.5315061875175706,0.0014407231888307,0.0581372170157216,0.1450980392156863
IMG_0026,1,EHHO-VC,0.4428547879519648,0.0014276706902516,0.0585697127753202,0.3738562091503268
IMG_0026,1,HHO-VC,0.4428547879519648,0.0014276706902516,0.0585697127753202,0.3738562091503268
IMG_0026,1,BEHHO-VC-Calibrated,0.4361369524270924,0.0013281606895822,0.05833871254432,0.396078431372549
IMG_0026,1,BDA-EHHO-VC-Calibrated,0.435093578101695,0.0014426669147079,0.0582473199295629,0.4392156862745098
IMG_0026,1,MO-BDA-EHHO-VC,0.4266757552803538,0.0013002760886299,0.0583703761273854,0.0797385620915032
IMG_0026,2,EHHO-VC,0.4744828214491571,0.0013275727078085,0.0583718153811611,0.3477124183006536
IMG_0026,2,BDA-EHHO-VC-Calibrated,0.4720972329173344,0.0010688056186679,0.0582732264975255,0.3215686274509804
IMG_0026,2,BEHHO-VC-Calibrated,0.4496471260252265,0.0015831645286561,0.0582962545579368,0.0183006535947712
IMG_0026,2,HHO-VC,0.4736736221792652,0.0011713388968526,0.0584135537406565,0.318954248366013
IMG_0026,2,MO-BDA-EHHO-VC,0.4317386521519368,0.0013008059975672,0.0580213570867776,0.0588235294117647
IMG_0026,3,BEHHO-VC-Calibrated,0.458001748673417,0.0019625059554617,0.0580299926094318,0.2156862745098039
IMG_0026,3,HHO-VC,0.443517369593106,0.0028863582277836,0.058381890157591,0.0183006535947712
IMG_0026,3,EHHO-VC,0.4332073344342529,0.0025162584547686,0.058556039864451,0.049673202614379
IMG_0026,3,BDA-EHHO-VC-Calibrated,0.4460321015196027,0.0018753620862562,0.0582055815700675,0.1790849673202614
IMG_0026,3,MO-BDA-EHHO-VC,0.4250788185542252,0.0024281313422682,0.0582595535866563,0.1450980392156863
IMG_0026,4,HHO-VC,0.4491170911906287,0.0015136638367318,0.0581803946289927,0.0196078431372549
IMG_0026,4,BDA-EHHO-VC-Calibrated,0.4385234129773792,0.0020769090297934,0.0581235441048525,0.0758169934640522
IMG_0026,4,BEHHO-VC-Calibrated,0.4499540426597956,0.0013094027946094,0.0581796750021049,0.0993464052287581
IMG_0026,4,EHHO-VC,0.4493772320774875,0.0014429997741072,0.058159525449245,0.0431372549019607
IMG_0026,4,MO-BDA-EHHO-VC,0.4310864416041792,0.0018512028531727,0.0580235159674412,0.0457516339869281
IMG_0026,5,BDA-EHHO-VC-Calibrated,0.4476789380207548,0.001517640350903,0.0582969741848246,0.3464052287581699
IMG_0026,5,HHO-VC,0.4623701717334288,0.0010532426900387,0.058212777838946,0.0078431372549019
IMG_0026,5,EHHO-VC,0.4623701717334288,0.0010532426900387,0.058212777838946,0.0078431372549019
IMG_0026,5,BEHHO-VC-Calibrated,0.4592546614161593,0.0011113635735805,0.0582552358253292,0.2745098039215686
IMG_0026,5,MO-BDA-EHHO-VC,0.4327264120182013,0.0010996071442908,0.0579522729055439,0.0640522875816993
IMG_0027,1,EHHO-VC,0.4611076066277696,0.0019361165546834,0.0585877034475165,0.8470588235294118
IMG_0027,1,BEHHO-VC-Calibrated,0.4596709350426648,0.0018707374916338,0.0585121426242921,0.7803921568627451
IMG_0027,1,HHO-VC,0.4604940188783929,0.0020955722375313,0.0585841053130772,0.807843137254902
IMG_0027,1,BDA-EHHO-VC-Calibrated,0.4567441786249793,0.0022114900540835,0.0585229370276099,0.5973856209150327
IMG_0027,1,MO-BDA-EHHO-VC,0.4393370053079654,0.0021141412512314,0.0583574228434041,0.126797385620915
IMG_0027,2,HHO-VC,0.4577833875806258,0.0024103103719573,0.0578853476049737,0.0274509803921568
IMG_0027,2,BEHHO-VC-Calibrated,0.4581607683868137,0.0025557026851187,0.0578184223044036,0.2901960784313726
IMG_0027,2,EHHO-VC,0.4549425546133498,0.0024908545983363,0.0578126652893008,0.0993464052287581
IMG_0027,2,BDA-EHHO-VC-Calibrated,0.4524700351534746,0.002410138469409,0.0579090952922728,0.0732026143790849
IMG_0027,2,MO-BDA-EHHO-VC,0.4497638824748096,0.0022896585147614,0.0577932353633288,0.0509803921568627
IMG_0027,3,BEHHO-VC-Calibrated,0.465189609720218,0.0021984834952886,0.057840730737927,0.1934640522875817
IMG_0027,3,HHO-VC,0.4556606321868424,0.0019063848298586,0.0577752446911325,0.2496732026143791
IMG_0027,3,BDA-EHHO-VC-Calibrated,0.4559538335795491,0.001999921723138,0.0577881979751138,0.2588235294117647
IMG_0027,3,EHHO-VC,0.454072864353885,0.0021674355939809,0.0577622914071512,0.1424836601307189
IMG_0027,3,MO-BDA-EHHO-VC,0.4403132511440243,0.0018999142934524,0.0575010668468612,0.126797385620915
IMG_0027,4,EHHO-VC,0.4584424642155134,0.0019519178926537,0.0579162915611513,0.7568627450980392
IMG_0027,4,BDA-EHHO-VC-Calibrated,0.4631502971806305,0.0019820773978931,0.057985375742385,0.1620915032679738
IMG_0027,4,HHO-VC,0.456029377470376,0.0021059810437348,0.0579609084281981,0.5725490196078431
IMG_0027,4,BEHHO-VC-Calibrated,0.4600093459363258,0.001965759397163,0.0580134411910112,0.192156862745098
IMG_0027,4,MO-BDA-EHHO-VC,0.4410663025842665,0.0020993652010485,0.0578759924554317,0.1973856209150327
IMG_0027,5,HHO-VC,0.4641637604260894,0.0018054624135237,0.0580443851471888,0.3450980392156862
IMG_0027,5,BDA-EHHO-VC-Calibrated,0.4602205183300161,0.0018680347998732,0.0579508336517682,0.3673202614379085
IMG_0027,5,BEHHO-VC-Calibrated,0.4677553504937652,0.0017453188399997,0.0579745813390673,0.0183006535947712
IMG_0027,5,EHHO-VC,0.4641637604260894,0.0018054624135237,0.0580443851471888,0.3450980392156862
IMG_0027,5,MO-BDA-EHHO-VC,0.4388459149872984,0.0016109972598173,0.057796833497768,0.1490196078431372
IMG_0028,1,BEHHO-VC-Calibrated,0.4097155964900578,0.0031042222187895,0.0581919086591983,0.1607843137254902
IMG_0028,1,BDA-EHHO-VC-Calibrated,0.4111148305445969,0.00324653188527,0.0583221611258994,0.2392156862745098
IMG_0028,1,HHO-VC,0.4102419654606268,0.003050229876606,0.0584466565774977,0.1673202614379084
IMG_0028,1,EHHO-VC,0.41065941678517,0.0031132051962972,0.0584214696364229,0.1647058823529411
IMG_0028,1,MO-BDA-EHHO-VC,0.3990627310818323,0.002535772621422,0.0581141889553104,0.0705882352941176
IMG_0028,2,EHHO-VC,0.4193289481594842,0.0016372278526383,0.0585157407587314,0.0130718954248366
IMG_0028,2,HHO-VC,0.4193289481594842,0.0016372278526383,0.0585157407587314,0.0130718954248366
IMG_0028,2,BDA-EHHO-VC-Calibrated,0.4163111716397835,0.0011014710086865,0.05851286225118,0.0888888888888888
IMG_0028,2,BEHHO-VC-Calibrated,0.4166823636547359,0.0011381195150366,0.0585344510578155,0.0483660130718954
IMG_0028,2,MO-BDA-EHHO-VC,0.396908481428957,0.0014125070043862,0.0582696283630863,0.2771241830065359
IMG_0028,3,BEHHO-VC-Calibrated,0.4207515997195739,0.0020618880361747,0.0582156563464974,0.9686274509803922
IMG_0028,3,EHHO-VC,0.421161126682152,0.0020904749873796,0.0582624320942078,0.9790849673202614
IMG_0028,3,HHO-VC,0.4211514836818548,0.0020920395407415,0.0582581143328806,0.9816993464052288
IMG_0028,3,BDA-EHHO-VC-Calibrated,0.4181040754667721,0.0018890836987293,0.0581832731365441,0.7555555555555555
IMG_0028,3,MO-BDA-EHHO-VC,0.398562979839915,0.0020282223901287,0.0581487310459273,0.2836601307189542
IMG_0028,4,BEHHO-VC-Calibrated,0.4331472236600027,0.0020175765204667,0.0582667498555349,0.2431372549019607
IMG_0028,4,HHO-VC,0.4244170658369367,0.0017835387256362,0.0579889738768243,0.0078431372549019
IMG_0028,4,BDA-EHHO-VC-Calibrated,0.422373333941638,0.0019303856257982,0.0583128059763573,0.2875816993464052
IMG_0028,4,EHHO-VC,0.4176242959875423,0.0016359923492468,0.0581357777619459,0.0117647058823529
IMG_0028,4,MO-BDA-EHHO-VC,0.3974484725132031,0.0012985487130679,0.0582926564234975,0.049673202614379
IMG_0028,5,HHO-VC,0.3980850205934016,0.0017370551111167,0.0583243200065629,0.403921568627451
IMG_0028,5,EHHO-VC,0.3980850205934016,0.0017370551111167,0.0583243200065629,0.403921568627451
IMG_0028,5,BEHHO-VC-Calibrated,0.4023807952025352,0.0018924357579114,0.0581825535096563,0.1437908496732026
IMG_0028,5,BDA-EHHO-VC-Calibrated,0.393696312521351,0.0017457638879965,0.0583638994853948,0.4366013071895425
IMG_0028,5,MO-BDA-EHHO-VC,0.3938018267555074,0.0013855061139399,0.0582106189582825,0.2418300653594771
IMG_0029,1,EHHO-VC,0.7482814117263125,0.0014854771636864,0.0581019552982169,0.396078431372549
IMG_0029,1,HHO-VC,0.7546019200809054,0.0015850601166973,0.0580235159674412,0.4797385620915032
IMG_0029,1,BDA-EHHO-VC-Calibrated,0.7542983645272126,0.0015406012858397,0.0581436936577123,0.5228758169934641
IMG_0029,1,BEHHO-VC-Calibrated,0.7539311262270441,0.001408664502387,0.0581523291803665,0.5058823529411764
IMG_0029,1,MO-BDA-EHHO-VC,0.7064983676343074,0.0012748952426008,0.0579018990233943,0.0758169934640522
IMG_0029,2,BEHHO-VC-Calibrated,0.7709809243653524,0.0022256273557758,0.058227170376703,0.6300653594771242
IMG_0029,2,BDA-EHHO-VC-Calibrated,0.7525901819504208,0.0024150136911261,0.0582300488842544,0.4379084967320261
IMG_0029,2,HHO-VC,0.7748610340178644,0.002308699355151,0.0582473199295629,0.7307189542483661
IMG_0029,2,EHHO-VC,0.7705134970699977,0.0023712893318433,0.0582286096304787,0.6679738562091504
IMG_0029,2,MO-BDA-EHHO-VC,0.717998945050223,0.0016620601344511,0.0581012356713291,0.2235294117647059
IMG_0029,3,HHO-VC,0.772670659095219,0.0020511932480357,0.0582789835126283,0.6627450980392157
IMG_0029,3,BDA-EHHO-VC-Calibrated,0.7796942513854414,0.0021486743559561,0.0582645909748713,0.796078431372549
IMG_0029,3,EHHO-VC,0.7733630502219146,0.0020841475509064,0.0582617124673199,0.6640522875816994
IMG_0029,3,BEHHO-VC-Calibrated,0.7783113655605544,0.0020549785549357,0.0582394040337965,0.7594771241830065
IMG_0029,3,MO-BDA-EHHO-VC,0.7162564405039801,0.0027405202913776,0.0580818057453571,0.1045751633986928
IMG_0029,4,BDA-EHHO-VC-Calibrated,0.7551602828162886,0.0013852703127133,0.0584891145638809,0.6091503267973857
IMG_0029,4,HHO-VC,0.7848252418930123,0.0014070368367637,0.0583200022452358,0.6052287581699347
IMG_0029,4,BEHHO-VC-Calibrated,0.7575421631530892,0.0012896306509221,0.0585581987451146,0.6078431372549019
IMG_0029,4,EHHO-VC,0.7750799529833474,0.0015318129271957,0.0583070489612545,0.5777777777777778
IMG_0029,4,MO-BDA-EHHO-VC,0.705251237305264,0.000893054818369,0.0583962826953481,0.0588235294117647
IMG_0029,5,BDA-EHHO-VC-Calibrated,0.7595455705440722,0.0018239012605729,0.0582602732135442,0.5764705882352941
IMG_0029,5,BEHHO-VC-Calibrated,0.7301257079191519,0.0023411303571022,0.0582811423932919,0.1333333333333333
IMG_0029,5,HHO-VC,0.7288915901374805,0.0017346978844516,0.0582199741078245,0.3215686274509804
IMG_0029,5,EHHO-VC,0.7288915901374805,0.0017346978844516,0.0582199741078245,0.3215686274509804
IMG_0029,5,MO-BDA-EHHO-VC,0.7260936384665216,0.0018714280757902,0.0579817776079458,0.1725490196078431
IMG_0030,1,BDA-EHHO-VC-Calibrated,0.4969010047628983,0.0020083440861307,0.0587121988991147,0.3398692810457516
IMG_0030,1,EHHO-VC,0.4920445222813471,0.0018434107645299,0.0586589465094138,0.6418300653594771
IMG_0030,1,HHO-VC,0.4920445222813471,0.0018434107645299,0.0586589465094138,0.6418300653594771
IMG_0030,1,BEHHO-VC-Calibrated,0.4792901262394304,0.0021192812332202,0.0587668905425914,0.3581699346405229
IMG_0030,1,MO-BDA-EHHO-VC,0.4861559932482331,0.0017404977288585,0.0587575353930494,0.1019607843137254
IMG_0030,2,EHHO-VC,0.4980595278565506,0.0021446970358513,0.0581350581350581,0.0941176470588235
IMG_0030,2,HHO-VC,0.504596186729658,0.0019145264033471,0.0580163196985626,0.1398692810457516
IMG_0030,2,BEHHO-VC-Calibrated,0.4982310022446274,0.0020674105994997,0.0581336188812824,0.1424836601307189
IMG_0030,2,BDA-EHHO-VC-Calibrated,0.5023381753457533,0.0021150289909433,0.0580105626834598,0.1333333333333333
IMG_0030,2,MO-BDA-EHHO-VC,0.5057991150353901,0.001896415599594,0.0579328429795719,0.0366013071895424
IMG_0030,3,BEHHO-VC-Calibrated,0.5056028939485698,0.0012951669811733,0.0581134693284225,0.1660130718954248
IMG_0030,3,HHO-VC,0.4931190522178891,0.0015402058958352,0.0582293292573666,0.5895424836601307
IMG_0030,3,BDA-EHHO-VC-Calibrated,0.4941057707417159,0.0019545131951484,0.0582041423162918,0.45359477124183
IMG_0030,3,EHHO-VC,0.4893693050926609,0.0019400699742993,0.0583379929174321,0.1516339869281045
IMG_0030,3,MO-BDA-EHHO-VC,0.4825114471078101,0.0012229300315524,0.0582645909748713,0.326797385620915
IMG_0030,4,EHHO-VC,0.5414844472572808,0.0027893269266154,0.0584524135926005,0.0078431372549019
IMG_0030,4,HHO-VC,0.5414844472572808,0.0027893269266154,0.0584524135926005,0.0078431372549019
IMG_0030,4,BEHHO-VC-Calibrated,0.4900611967136344,0.0020327903836715,0.0589360028612365,0.976470588235294
