run_key,experiment_id,filename,run_index,seed,runtime_s,evaluations,budget_compliant,archive_size,mean_diversity,final_diversity,injection_count,bda_proposals,ehho_proposals,bda_fraction,cache_hit_rate
IMG_0068|r4,IMG_0068,33039.jpg,4,1575367705,111.55308220000006,600,True,100,0.9480000000000001,0.971111111111111,0,289,281,0.5070175438596491,0.0033333333333333335
IMG_0068|r5,IMG_0068,33039.jpg,5,825811396,116.59944769996218,600,True,100,0.9410185185185185,0.8774074074074075,0,269,301,0.47192982456140353,0.0
IMG_0069|r1,IMG_0069,351093.jpg,1,1244654454,94.48283340001944,600,True,88,0.9334814814814816,0.9207407407407407,0,271,299,0.47543859649122805,0.0033333333333333335
IMG_0069|r2,IMG_0069,351093.jpg,2,362476769,107.6944494000054,600,True,97,0.9300092592592593,0.897037037037037,0,269,301,0.47192982456140353,0.0016666666666666668
IMG_0069|r3,IMG_0069,351093.jpg,3,1292722148,98.31440430000657,600,True,74,0.9363518518518518,0.9337037037037037,0,313,257,0.5491228070175439,0.0016666666666666668
IMG_0069|r4,IMG_0069,351093.jpg,4,296293865,101.07837589998962,600,True,92,0.9477685185185185,0.9018518518518519,0,283,287,0.4964912280701754,0.0016666666666666668
IMG_0069|r5,IMG_0069,351093.jpg,5,993631635,107.63730200001737,600,True,100,0.9430277777777778,0.9503703703703703,0,278,292,0.48771929824561405,0.0033333333333333335
IMG_0070|r1,IMG_0070,361010.jpg,1,875764913,118.08013989997562,600,True,100,0.9497500000000001,0.9196296296296295,0,264,306,0.4631578947368421,0.005
IMG_0070|r2,IMG_0070,361010.jpg,2,1190885636,117.03319629997713,600,True,100,0.9499074074074075,0.9625925925925927,0,280,290,0.49122807017543857,0.0016666666666666668
IMG_0070|r3,IMG_0070,361010.jpg,3,2057061712,131.2958603000152,600,True,100,0.9473425925925929,0.9637037037037036,0,287,283,0.5035087719298246,0.0
IMG_0070|r4,IMG_0070,361010.jpg,4,345974893,117.222809400002,600,True,100,0.952925925925926,0.9701851851851852,0,279,291,0.48947368421052634,0.0016666666666666668
IMG_0070|r5,IMG_0070,361010.jpg,5,1628738528,107.07676219998393,600,True,100,0.9464444444444444,0.9283333333333332,0,270,300,0.47368421052631576,0.0016666666666666668
IMG_0071|r1,IMG_0071,37073.jpg,1,1250775536,112.27663979999488,600,True,100,0.9387499999999998,0.9477777777777779,0,287,283,0.5035087719298246,0.0016666666666666668
IMG_0071|r2,IMG_0071,37073.jpg,2,50565543,96.6679200999788,600,True,100,0.9405277777777779,0.9138888888888888,0,272,298,0.47719298245614034,0.0
IMG_0071|r3,IMG_0071,37073.jpg,3,1770925050,126.48833989998093,600,True,100,0.9476388888888889,0.8912962962962964,0,310,260,0.543859649122807,0.0016666666666666668
IMG_0071|r4,IMG_0071,37073.jpg,4,1079050970,123.70750650000991,600,True,100,0.9479351851851853,0.9257407407407406,0,274,296,0.4807017543859649,0.0016666666666666668
IMG_0071|r5,IMG_0071,37073.jpg,5,1677650891,119.73805089999223,600,True,100,0.9494814814814813,0.9257407407407406,0,279,291,0.48947368421052634,0.0016666666666666668
IMG_0072|r1,IMG_0072,376043.jpg,1,826319891,102.83860170003027,600,True,100,0.9490740740740741,0.9431481481481482,0,284,286,0.4982456140350877,0.0
IMG_0072|r2,IMG_0072,376043.jpg,2,1460414431,95.18756839999696,600,True,100,0.9354074074074074,0.9237037037037036,0,288,282,0.5052631578947369,0.0016666666666666668
IMG_0072|r3,IMG_0072,376043.jpg,3,1872220989,113.23245080001652,600,True,100,0.9468333333333332,0.8838888888888888,0,288,282,0.5052631578947369,0.0033333333333333335
IMG_0072|r4,IMG_0072,376043.jpg,4,1490798305,114.3254076000303,600,True,100,0.9463703703703704,0.9635185185185184,0,293,277,0.5140350877192983,0.0016666666666666668
IMG_0072|r5,IMG_0072,376043.jpg,5,363104131,108.53100670001004,600,True,100,0.9487777777777779,0.9320370370370371,0,276,294,0.4842105263157895,0.0
IMG_0073|r1,IMG_0073,38082.jpg,1,458777153,114.07940829999279,600,True,100,0.9541388888888888,0.935,0,272,298,0.47719298245614034,0.0016666666666666668
IMG_0073|r2,IMG_0073,38082.jpg,2,1031265846,108.75166980002541,600,True,100,0.9457314814814815,0.9527777777777778,0,290,280,0.5087719298245614,0.0
IMG_0073|r3,IMG_0073,38082.jpg,3,417147951,141.1876062999945,600,True,100,0.9462685185185183,0.9196296296296297,0,251,319,0.44035087719298244,0.0033333333333333335
IMG_0073|r4,IMG_0073,38082.jpg,4,145426871,172.91050519997953,600,True,100,0.9482685185185185,0.9637037037037036,0,267,303,0.46842105263157896,0.0
IMG_0073|r5,IMG_0073,38082.jpg,5,390501573,169.98391089995857,600,True,100,0.9443796296296296,0.9438888888888887,0,277,293,0.48596491228070177,0.0
IMG_0074|r1,IMG_0074,38092.jpg,1,1072505236,159.1523180999793,600,True,100,0.9424351851851853,0.9348148148148147,0,258,312,0.45263157894736844,0.0
IMG_0074|r2,IMG_0074,38092.jpg,2,1302771272,152.73988779995125,600,True,100,0.9379907407407406,0.9666666666666667,0,282,288,0.49473684210526314,0.0
IMG_0074|r3,IMG_0074,38092.jpg,3,1221829258,141.21999359998154,600,True,87,0.9528796296296296,0.9446296296296296,0,275,295,0.4824561403508772,0.0016666666666666668
IMG_0074|r4,IMG_0074,38092.jpg,4,1197804897,162.59755730000325,600,True,100,0.9475277777777779,0.947037037037037,0,276,294,0.4842105263157895,0.0033333333333333335
IMG_0074|r5,IMG_0074,38092.jpg,5,2001235387,151.88276080001378,600,True,100,0.9506018518518518,0.947962962962963,0,270,300,0.47368421052631576,0.0
IMG_0075|r1,IMG_0075,385039.jpg,1,1855205461,98.01478329999372,600,True,51,0.9136203703703704,0.8283333333333333,0,291,279,0.5105263157894737,0.0
IMG_0075|r2,IMG_0075,385039.jpg,2,994846175,163.1176470000064,600,True,100,0.9482407407407407,0.9424074074074075,0,283,287,0.4964912280701754,0.006666666666666667
IMG_0075|r3,IMG_0075,385039.jpg,3,1342123012,135.47412540001096,600,True,69,0.923361111111111,0.9303703703703704,0,264,306,0.4631578947368421,0.0
IMG_0075|r4,IMG_0075,385039.jpg,4,1570890139,160.5950144000235,600,True,100,0.9413888888888888,0.937037037037037,0,275,295,0.4824561403508772,0.008333333333333333
IMG_0075|r5,IMG_0075,385039.jpg,5,1193362190,136.73331689997576,600,True,88,0.9330185185185185,0.9138888888888889,0,274,296,0.4807017543859649,0.0
IMG_0076|r1,IMG_0076,41033.jpg,1,1474917964,155.7612294999999,600,True,98,0.936787037037037,0.9487037037037037,0,291,279,0.5105263157894737,0.0
IMG_0076|r2,IMG_0076,41033.jpg,2,1727218002,160.440209399967,600,True,100,0.9574444444444443,0.9616666666666666,0,297,273,0.5210526315789473,0.0
IMG_0076|r3,IMG_0076,41033.jpg,3,1426466474,131.27324250002857,600,True,67,0.9277037037037038,0.8931481481481481,0,279,291,0.48947368421052634,0.0
IMG_0076|r4,IMG_0076,41033.jpg,4,917915738,153.5880963000236,600,True,100,0.9259999999999998,0.9161111111111112,0,274,296,0.4807017543859649,0.005
IMG_0076|r5,IMG_0076,41033.jpg,5,137933690,156.4211806000094,600,True,100,0.9548703703703703,0.9359259259259259,0,286,284,0.5017543859649123,0.0
IMG_0077|r1,IMG_0077,41069.jpg,1,426230372,178.83209350000834,600,True,100,0.9467499999999998,0.9312962962962962,0,278,292,0.48771929824561405,0.0016666666666666668
IMG_0077|r2,IMG_0077,41069.jpg,2,1771873025,167.4917869999772,600,True,100,0.9415925925925925,0.9168518518518519,0,285,285,0.5,0.0033333333333333335
IMG_0077|r3,IMG_0077,41069.jpg,3,286531486,181.1876567999716,600,True,100,0.9407037037037037,0.8768518518518519,0,286,284,0.5017543859649123,0.0
IMG_0077|r4,IMG_0077,41069.jpg,4,197664963,161.38925280002877,600,True,100,0.9474259259259259,0.9353703703703703,0,282,288,0.49473684210526314,0.0016666666666666668
IMG_0077|r5,IMG_0077,41069.jpg,5,119503532,180.71636949997628,600,True,100,0.951675925925926,0.9412962962962963,0,307,263,0.5385964912280702,0.0
IMG_0078|r1,IMG_0078,42012.jpg,1,217493235,131.9489370000083,600,True,73,0.9388796296296297,0.9029629629629629,0,255,315,0.4473684210526316,0.006666666666666667
IMG_0078|r2,IMG_0078,42012.jpg,2,1631298761,135.0238410999882,600,True,73,0.9039444444444443,0.8527777777777777,0,286,284,0.5017543859649123,0.005
IMG_0078|r3,IMG_0078,42012.jpg,3,1645439944,172.50478570000269,600,True,100,0.9431759259259257,0.9140740740740739,0,262,308,0.45964912280701753,0.005
IMG_0078|r4,IMG_0078,42012.jpg,4,887588536,128.7673872000305,600,True,100,0.9352407407407407,0.927962962962963,0,270,300,0.47368421052631576,0.005
IMG_0078|r5,IMG_0078,42012.jpg,5,1763040012,128.80877289996715,600,True,96,0.9420462962962961,0.9346296296296296,0,294,276,0.5157894736842106,0.005
IMG_0079|r1,IMG_0079,42049.jpg,1,1943709866,104.38369089999469,600,True,64,0.9506574074074076,0.937037037037037,0,303,267,0.531578947368421,0.0
IMG_0079|r2,IMG_0079,42049.jpg,2,1981849409,84.83430749998661,600,True,30,0.9202037037037037,0.9194444444444444,0,276,294,0.4842105263157895,0.0033333333333333335
IMG_0079|r3,IMG_0079,42049.jpg,3,1184796163,90.1824150000466,600,True,33,0.9108518518518519,0.922037037037037,0,272,298,0.47719298245614034,0.0
IMG_0079|r4,IMG_0079,42049.jpg,4,850139104,98.01888760004658,600,True,54,0.9260740740740742,0.9364814814814814,0,281,289,0.49298245614035086,0.0
IMG_0079|r5,IMG_0079,42049.jpg,5,1741194286,86.85256129998015,600,True,68,0.9462685185185185,0.9507407407407408,0,282,288,0.49473684210526314,0.0
IMG_0080|r1,IMG_0080,43074.jpg,1,124388207,101.76973830000497,600,True,64,0.9309259259259257,0.9387037037037036,0,274,296,0.4807017543859649,0.0
IMG_0080|r2,IMG_0080,43074.jpg,2,653117911,112.2193843999994,600,True,73,0.9407685185185185,0.9216666666666665,0,292,278,0.512280701754386,0.01
IMG_0080|r3,IMG_0080,43074.jpg,3,1174843494,88.77557440003147,600,True,41,0.9306666666666669,0.9362962962962964,0,277,293,0.48596491228070177,0.006666666666666667
IMG_0080|r4,IMG_0080,43074.jpg,4,1412624516,63.20250269997632,600,True,67,0.9336481481481481,0.8922222222222222,0,280,290,0.49122807017543857,0.008333333333333333
IMG_0080|r5,IMG_0080,43074.jpg,5,2057868165,51.690105400048196,600,True,50,0.9365555555555556,0.929074074074074,0,269,301,0.47192982456140353,0.0
IMG_0081|r1,IMG_0081,45096.jpg,1,1660807643,49.35084949998418,600,True,49,0.9363796296296295,0.9057407407407408,0,275,295,0.4824561403508772,0.0
IMG_0081|r2,IMG_0081,45096.jpg,2,997111984,49.39989840000635,600,True,42,0.9433888888888887,0.937962962962963,0,289,281,0.5070175438596491,0.0
IMG_0081|r3,IMG_0081,45096.jpg,3,703814940,49.87521229998674,600,True,45,0.9037407407407407,0.8801851851851853,0,290,280,0.5087719298245614,0.0016666666666666668
IMG_0081|r4,IMG_0081,45096.jpg,4,1802586498,49.16475910000736,600,True,33,0.9114814814814816,0.9049999999999999,0,274,296,0.4807017543859649,0.0
IMG_0081|r5,IMG_0081,45096.jpg,5,1873927433,47.18755799997598,600,True,18,0.874212962962963,0.7753703703703704,0,295,275,0.5175438596491229,0.018333333333333333
IMG_0082|r1,IMG_0082,54082.jpg,1,1607967352,62.777237899950705,600,True,100,0.9472870370370371,0.9340740740740742,0,286,284,0.5017543859649123,0.0016666666666666668
IMG_0082|r2,IMG_0082,54082.jpg,2,719601832,64.30530720000388,600,True,100,0.9396851851851851,0.937037037037037,0,283,287,0.4964912280701754,0.0
IMG_0082|r3,IMG_0082,54082.jpg,3,2128128611,63.81221569998888,600,True,100,0.9516388888888889,0.9570370370370371,0,274,296,0.4807017543859649,0.0
IMG_0082|r4,IMG_0082,54082.jpg,4,1730594035,62.67671180004254,600,True,100,0.948509259259259,0.937037037037037,0,288,282,0.5052631578947369,0.0
IMG_0082|r5,IMG_0082,54082.jpg,5,531352991,57.033969400043134,600,True,100,0.9518888888888888,0.9666666666666665,0,274,296,0.4807017543859649,0.0033333333333333335
IMG_0083|r1,IMG_0083,55073.jpg,1,1415709,53.30579440004658,600,True,67,0.92675,0.9318518518518518,0,291,279,0.5105263157894737,0.0016666666666666668
IMG_0083|r2,IMG_0083,55073.jpg,2,1995361487,50.416204099950846,600,True,42,0.9339259259259259,0.9205555555555556,0,265,305,0.4649122807017544,0.005
IMG_0083|r3,IMG_0083,55073.jpg,3,198626068,60.55576179997297,600,True,100,0.953037037037037,0.9390740740740741,0,294,276,0.5157894736842106,0.0033333333333333335
IMG_0083|r4,IMG_0083,55073.jpg,4,986451083,52.44672619999619,600,True,64,0.9270370370370369,0.9031481481481481,0,281,289,0.49298245614035086,0.0033333333333333335
IMG_0083|r5,IMG_0083,55073.jpg,5,1582067662,58.377642999985255,600,True,97,0.9402129629629629,0.8855555555555555,0,281,289,0.49298245614035086,0.0
IMG_0084|r1,IMG_0084,58060.jpg,1,376551517,72.58728430001065,600,True,28,0.9204722222222224,0.8105555555555556,0,278,292,0.48771929824561405,0.0016666666666666668
IMG_0084|r2,IMG_0084,58060.jpg,2,822676640,124.16206950001651,600,True,37,0.9234907407407407,0.9133333333333334,0,280,290,0.49122807017543857,0.0033333333333333335
IMG_0084|r3,IMG_0084,58060.jpg,3,514469133,105.36817520001205,600,True,22,0.9293333333333333,0.9196296296296295,0,302,268,0.5298245614035088,0.0016666666666666668
IMG_0084|r4,IMG_0084,58060.jpg,4,986642,133.0538552000071,600,True,64,0.9433703703703703,0.9337037037037037,0,278,292,0.48771929824561405,0.0
IMG_0084|r5,IMG_0084,58060.jpg,5,270307657,120.54288249998353,600,True,28,0.9367129629629629,0.8705555555555556,0,270,300,0.47368421052631576,0.0016666666666666668
IMG_0085|r1,IMG_0085,62096.jpg,1,909275598,112.91808500001207,600,True,26,0.9254907407407409,0.9320370370370371,0,268,302,0.47017543859649125,0.008333333333333333
IMG_0085|r2,IMG_0085,62096.jpg,2,1621326981,142.21851550001884,600,True,49,0.9373333333333334,0.9331481481481481,0,272,298,0.47719298245614034,0.0
IMG_0085|r3,IMG_0085,62096.jpg,3,1894760136,120.91817439999431,600,True,58,0.9379722222222222,0.9166666666666666,0,278,292,0.48771929824561405,0.0016666666666666668
IMG_0085|r4,IMG_0085,62096.jpg,4,2072253684,108.90937419998227,600,True,54,0.929537037037037,0.9107407407407407,0,285,285,0.5,0.0033333333333333335
IMG_0085|r5,IMG_0085,62096.jpg,5,952252727,114.71981109998887,600,True,24,0.9337129629629629,0.9207407407407407,0,282,288,0.49473684210526314,0.005
IMG_0086|r1,IMG_0086,65033.jpg,1,649949682,121.66052019997733,600,True,59,0.9329722222222221,0.9053703703703704,0,285,285,0.5,0.0
IMG_0086|r2,IMG_0086,65033.jpg,2,92163231,122.96384219999891,600,True,58,0.9043240740740741,0.917962962962963,0,274,296,0.4807017543859649,0.0
IMG_0086|r3,IMG_0086,65033.jpg,3,827675132,169.66059240000322,600,True,86,0.9368611111111113,0.9342592592592592,0,262,308,0.45964912280701753,0.0016666666666666668
IMG_0086|r4,IMG_0086,65033.jpg,4,1327085898,169.86384380003437,600,True,50,0.9266481481481479,0.9268518518518518,0,291,279,0.5105263157894737,0.0
IMG_0086|r5,IMG_0086,65033.jpg,5,39892389,158.44713819999015,600,True,48,0.8958611111111111,0.855,0,276,294,0.4842105263157895,0.008333333333333333
IMG_0087|r1,IMG_0087,66053.jpg,1,1036591446,153.24284870002884,600,True,86,0.935601851851852,0.9348148148148147,0,289,281,0.5070175438596491,0.0016666666666666668
IMG_0087|r2,IMG_0087,66053.jpg,2,1625157615,143.9335008999915,600,True,42,0.9336944444444445,0.878148148148148,0,291,279,0.5105263157894737,0.0
IMG_0087|r3,IMG_0087,66053.jpg,3,2088453501,122.91245969996089,600,True,46,0.9404074074074072,0.9498148148148148,0,295,275,0.5175438596491229,0.0
IMG_0087|r4,IMG_0087,66053.jpg,4,60158034,102.89202249998925,600,True,57,0.9316944444444444,0.9366666666666665,0,286,284,0.5017543859649123,0.005
IMG_0087|r5,IMG_0087,66053.jpg,5,1645242365,166.1676623999956,600,True,83,0.930537037037037,0.9298148148148148,0,290,280,0.5087719298245614,0.0
IMG_0088|r1,IMG_0088,69015.jpg,1,1489579095,161.60535720002372,600,True,68,0.9363425925925926,0.91,0,271,299,0.47543859649122805,0.0
IMG_0088|r2,IMG_0088,69015.jpg,2,1222089814,163.87509619997581,600,True,89,0.9467314814814817,0.937037037037037,0,279,291,0.48947368421052634,0.0
IMG_0088|r3,IMG_0088,69015.jpg,3,1275109017,158.32925210002577,600,True,65,0.9334074074074075,0.9320370370370371,0,279,291,0.48947368421052634,0.0016666666666666668
IMG_0088|r4,IMG_0088,69015.jpg,4,744295288,160.35797509999247,600,True,75,0.9307407407407409,0.9072222222222223,0,265,305,0.4649122807017544,0.0
IMG_0088|r5,IMG_0088,69015.jpg,5,1142500698,154.92666210001335,600,True,56,0.940935185185185,0.9187037037037037,0,276,294,0.4842105263157895,0.0
IMG_0089|r1,IMG_0089,69020.jpg,1,1997174511,184.5273709000321,600,True,100,0.9526574074074073,0.9398148148148149,0,279,291,0.48947368421052634,0.0
IMG_0089|r2,IMG_0089,69020.jpg,2,62260161,195.51677119999658,600,True,100,0.9559722222222222,0.9522222222222222,0,308,262,0.5403508771929825,0.0016666666666666668
IMG_0089|r3,IMG_0089,69020.jpg,3,1837736215,180.83063959999708,600,True,100,0.9490092592592593,0.9555555555555554,0,288,282,0.5052631578947369,0.0016666666666666668
IMG_0089|r4,IMG_0089,69020.jpg,4,1230473094,199.30629880004562,600,True,99,0.9525462962962964,0.8924074074074074,0,286,284,0.5017543859649123,0.0016666666666666668
IMG_0089|r5,IMG_0089,69020.jpg,5,1117462141,167.4989007000113,600,True,100,0.921564814814815,0.9205555555555556,0,294,276,0.5157894736842106,0.0
IMG_0090|r1,IMG_0090,69040.jpg,1,2078750867,169.62466549995588,600,True,100,0.9526574074074073,0.9349999999999999,0,282,288,0.49473684210526314,0.0
IMG_0090|r2,IMG_0090,69040.jpg,2,1023733814,162.4088308000355,600,True,100,0.9450462962962962,0.9001851851851853,0,299,271,0.5245614035087719,0.005
IMG_0090|r3,IMG_0090,69040.jpg,3,441060397,125.75918549997732,600,True,100,0.9494166666666667,0.9366666666666666,0,282,288,0.49473684210526314,0.005
IMG_0090|r4,IMG_0090,69040.jpg,4,850536414,137.26163219998125,600,True,100,0.9512962962962963,0.9338888888888889,0,277,293,0.48596491228070177,0.0033333333333333335
IMG_0090|r5,IMG_0090,69040.jpg,5,1390105985,164.18923229997745,600,True,100,0.9399166666666667,0.9066666666666667,0,266,304,0.4666666666666667,0.0
IMG_0091|r1,IMG_0091,76053.jpg,1,612761566,144.98295570001937,600,True,100,0.925277777777778,0.9094444444444445,0,263,307,0.4614035087719298,0.006666666666666667
IMG_0091|r2,IMG_0091,76053.jpg,2,288219600,149.98495750001166,600,True,100,0.9392870370370368,0.9092592592592593,0,301,269,0.5280701754385965,0.0
IMG_0091|r3,IMG_0091,76053.jpg,3,928042648,166.04267100000288,600,True,100,0.9429351851851854,0.9412962962962963,0,279,291,0.48947368421052634,0.0
IMG_0091|r4,IMG_0091,76053.jpg,4,909387922,162.29453080001986,600,True,100,0.9470092592592592,0.9290740740740739,0,285,285,0.5,0.0
IMG_0091|r5,IMG_0091,76053.jpg,5,921585328,172.78795630001696,600,True,100,0.9414259259259257,0.9024074074074075,0,248,322,0.43508771929824563,0.006666666666666667
IMG_0092|r1,IMG_0092,78004.jpg,1,1524444735,133.78935390000697,600,True,77,0.9278796296296296,0.8957407407407407,0,273,297,0.4789473684210526,0.0
IMG_0092|r2,IMG_0092,78004.jpg,2,412412347,155.3812617000076,600,True,97,0.9429722222222221,0.9135185185185186,0,261,309,0.45789473684210524,0.0016666666666666668
IMG_0092|r3,IMG_0092,78004.jpg,3,1281083311,131.24608269997407,600,True,53,0.9437037037037037,0.875,0,281,289,0.49298245614035086,0.0033333333333333335
IMG_0092|r4,IMG_0092,78004.jpg,4,548213989,151.96567940001842,600,True,99,0.9403240740740741,0.8557407407407407,0,281,289,0.49298245614035086,0.0016666666666666668
IMG_0092|r5,IMG_0092,78004.jpg,5,470116812,129.7804794999538,600,True,61,0.9259166666666665,0.8557407407407407,0,287,283,0.5035087719298246,0.0
IMG_0093|r1,IMG_0093,8023.jpg,1,180752581,164.94078330002958,600,True,100,0.9450092592592592,0.9466666666666668,0,263,307,0.4614035087719298,0.0
IMG_0093|r2,IMG_0093,8023.jpg,2,1445691331,154.6194056000095,600,True,99,0.945425925925926,0.9199999999999999,0,266,304,0.4666666666666667,0.0016666666666666668
IMG_0093|r3,IMG_0093,8023.jpg,3,1119393492,158.70553719997406,600,True,100,0.9505185185185183,0.9229629629629631,0,302,268,0.5298245614035088,0.0033333333333333335
IMG_0093|r4,IMG_0093,8023.jpg,4,1186482821,166.43968680000398,600,True,100,0.9463333333333335,0.9344444444444445,0,270,300,0.47368421052631576,0.0016666666666666668
IMG_0093|r5,IMG_0093,8023.jpg,5,493848557,165.74616470001638,600,True,100,0.9403518518518517,0.9351851851851851,0,271,299,0.47543859649122805,0.0033333333333333335
IMG_0094|r1,IMG_0094,85048.jpg,1,1678750584,140.16573940002127,600,True,75,0.9494259259259261,0.9107407407407407,0,279,291,0.48947368421052634,0.0016666666666666668
IMG_0094|r2,IMG_0094,85048.jpg,2,935163149,155.77723180002067,600,True,100,0.9520185185185186,0.9542592592592593,0,299,271,0.5245614035087719,0.0
IMG_0094|r3,IMG_0094,85048.jpg,3,648420827,153.49265789997298,600,True,100,0.9406481481481483,0.9335185185185185,0,281,289,0.49298245614035086,0.0033333333333333335
IMG_0094|r4,IMG_0094,85048.jpg,4,1381868114,163.92155759996967,600,True,100,0.9498796296296295,0.9362962962962963,0,267,303,0.46842105263157896,0.0016666666666666668
IMG_0094|r5,IMG_0094,85048.jpg,5,962125103,143.22494980000192,600,True,93,0.9470740740740741,0.9435185185185185,0,263,307,0.4614035087719298,0.006666666666666667
IMG_0095|r1,IMG_0095,86000.jpg,1,660836062,132.5157735000248,600,True,69,0.9366851851851854,0.9425925925925926,0,272,298,0.47719298245614034,0.0033333333333333335
IMG_0095|r2,IMG_0095,86000.jpg,2,238918005,130.691555300029,600,True,60,0.9335925925925924,0.8881481481481481,0,277,293,0.48596491228070177,0.0016666666666666668
IMG_0095|r3,IMG_0095,86000.jpg,3,381758418,110.0289488999988,600,True,100,0.9414074074074072,0.9577777777777777,0,262,308,0.45964912280701753,0.0
IMG_0095|r4,IMG_0095,86000.jpg,4,584647231,134.70880670001497,600,True,66,0.9411759259259259,0.9257407407407406,0,290,280,0.5087719298245614,0.0033333333333333335
IMG_0095|r5,IMG_0095,86000.jpg,5,557831477,137.62088669999503,600,True,82,0.9436481481481481,0.9312962962962964,0,274,296,0.4807017543859649,0.0033333333333333335
IMG_0096|r1,IMG_0096,86016.jpg,1,1842446568,138.01145320001524,600,True,98,0.9387037037037036,0.9348148148148147,0,269,301,0.47192982456140353,0.0016666666666666668
IMG_0096|r2,IMG_0096,86016.jpg,2,428532425,148.010578299989,600,True,100,0.9445555555555554,0.9488888888888889,0,275,295,0.4824561403508772,0.0033333333333333335
IMG_0096|r3,IMG_0096,86016.jpg,3,1513935501,144.2383172000409,600,True,91,0.929212962962963,0.8962962962962964,0,293,277,0.5140350877192983,0.0
IMG_0096|r4,IMG_0096,86016.jpg,4,2085347631,128.0804429000127,600,True,68,0.9198055555555555,0.8696296296296296,0,268,302,0.47017543859649125,0.018333333333333333
IMG_0096|r5,IMG_0096,86016.jpg,5,1473121970,177.34181620000163,600,True,100,0.9456296296296296,0.9583333333333334,0,270,300,0.47368421052631576,0.0
IMG_0097|r1,IMG_0097,86068.jpg,1,1929648471,169.54946730000665,600,True,100,0.9527592592592591,0.9433333333333332,0,272,298,0.47719298245614034,0.0
IMG_0097|r2,IMG_0097,86068.jpg,2,2080032555,176.49102570000105,600,True,100,0.9612222222222222,0.942037037037037,0,302,268,0.5298245614035088,0.006666666666666667
IMG_0097|r3,IMG_0097,86068.jpg,3,1807426351,166.9694565999671,600,True,100,0.9460555555555554,0.9362962962962963,0,278,292,0.48771929824561405,0.0
IMG_0097|r4,IMG_0097,86068.jpg,4,648906261,173.61491810000734,600,True,100,0.9514351851851852,0.9048148148148147,0,264,306,0.4631578947368421,0.0
IMG_0097|r5,IMG_0097,86068.jpg,5,1641233743,162.90284059999976,600,True,100,0.947685185185185,0.9511111111111111,0,285,285,0.5,0.005
IMG_0098|r1,IMG_0098,87046.jpg,1,1302888092,160.7274360000156,600,True,100,0.952462962962963,0.9270370370370369,0,287,283,0.5035087719298246,0.0
IMG_0098|r2,IMG_0098,87046.jpg,2,2066696763,166.73214699997334,600,True,100,0.9528703703703704,0.9483333333333333,0,297,273,0.5210526315789473,0.0016666666666666668
IMG_0098|r3,IMG_0098,87046.jpg,3,818480743,170.08051560004242,600,True,100,0.94425,0.934074074074074,0,281,289,0.49298245614035086,0.005
IMG_0098|r4,IMG_0098,87046.jpg,4,2101169805,166.31508560001384,600,True,100,0.9456111111111112,0.9500000000000001,0,298,272,0.5228070175438596,0.0016666666666666668
IMG_0098|r5,IMG_0098,87046.jpg,5,192211508,156.07998969999608,600,True,99,0.9547037037037036,0.9385185185185185,0,287,283,0.5035087719298246,0.0
IMG_0099|r1,IMG_0099,89072.jpg,1,1440031165,108.83396650000941,600,True,69,0.9271944444444445,0.8677777777777779,0,293,277,0.5140350877192983,0.005
IMG_0099|r2,IMG_0099,89072.jpg,2,1650981239,137.56873079994693,600,True,100,0.9479259259259261,0.9218518518518518,0,287,283,0.5035087719298246,0.0033333333333333335
IMG_0099|r3,IMG_0099,89072.jpg,3,303407051,137.5438866999466,600,True,67,0.9427037037037035,0.9524074074074074,0,282,288,0.49473684210526314,0.005
IMG_0099|r4,IMG_0099,89072.jpg,4,26282317,162.57858600001782,600,True,93,0.943925925925926,0.9564814814814815,0,304,266,0.5333333333333333,0.0016666666666666668
IMG_0099|r5,IMG_0099,89072.jpg,5,740316779,126.61154710000847,600,True,55,0.929462962962963,0.9142592592592592,0,275,295,0.4824561403508772,0.0
IMG_0100|r1,IMG_0100,97033.jpg,1,1858464197,130.31849609996425,600,True,43,0.9204444444444444,0.9377777777777778,0,298,272,0.5228070175438596,0.0
IMG_0100|r2,IMG_0100,97033.jpg,2,1000128131,147.86011039995356,600,True,100,0.9492314814814815,0.9477777777777779,0,271,299,0.47543859649122805,0.0
IMG_0100|r3,IMG_0100,97033.jpg,3,1918051194,133.30354479997186,600,True,69,0.937712962962963,0.9453703703703704,0,262,308,0.45964912280701753,0.0033333333333333335
IMG_0100|r4,IMG_0100,97033.jpg,4,1934395856,88.22060709999641,600,True,45,0.9342500000000001,0.8894444444444445,0,272,298,0.47719298245614034,0.0016666666666666668
IMG_0100|r5,IMG_0100,97033.jpg,5,252988704,152.15865830000257,600,True,100,0.9533611111111112,0.9027777777777778,0,268,302,0.47017543859649125,0.0
