run_key,experiment_id,filename,run_index,algorithm,family,rate,share_index,delta_nmse,secret_nmse,secret_psnr_db
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.1,2,0.049751404891591806,0.4493475846449361,3.4741758840795804
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.2,1,0.1009211943791383,0.4377477579818879,3.587760695702453
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.2,2,0.09995833360319342,0.4384563449466596,3.5807364082149515
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.3,1,0.15048477665300095,0.42214597613491645,3.745373460347983
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.3,2,0.1496881496881497,0.4227765640112437,3.7388909516473925
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.05,1,0.024719183597688273,0.45359410291014596,3.43332600257634
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.05,2,0.024976090396651145,0.4536599614696824,3.4326954843970126
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.1,1,0.05029328393814375,0.4451487818754902,3.514948107085434
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.1,2,0.05059120946971414,0.44562392187784294,3.5103150351501577
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.2,1,0.10075280168738113,0.43682265645205853,3.596948443945917
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.2,2,0.09968199687825856,0.4372829806067202,3.5923742540479986
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.3,1,0.15020628104740255,0.41979050187180056,3.769673919359213
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,random_block,0.3,2,0.14972700954009363,0.4212077943281255,3.755036009187085
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.05,1,0.02496745487399693,0.45330692098470127,3.436076501834929
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.05,2,0.02534310010945525,0.45289976455775377,3.439979050871795
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.1,1,0.04955494675120843,0.4465050499717253,3.5017362487744688
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.1,2,0.04991547982202188,0.44653914335381206,3.5014046511261654
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.2,1,0.09997776352916539,0.4337384626037086,3.6277206423377395
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.2,2,0.09998424017115606,0.4336567383878447,3.628539009237902
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.3,1,0.15024945866067363,0.42058651080414816,3.7614466026897304
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,pixel_dropout,0.3,2,0.1501004958948884,0.4201241124308097,3.766223920275155
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,bit_flip,0.05,1,0.04957869443850752,0.44669891745531237,3.499851000102611
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,bit_flip,0.05,2,0.04976651705623668,0.4467938997383101,3.498927651179238
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,bit_flip,0.1,1,0.10021308152149273,0.4337497649789471,3.62760747517206
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,bit_flip,0.1,2,0.10155374641355949,0.43314836855567057,3.6336331702303717
