experiment_id,run_index,archive_file,archive_row,bits,level_R,level_G,level_B,old_f1_reconstruction,old_f2_security,old_f3_robustness,old_f4_complexity,S1_current_mean,S2_abs_cc_only,S3_nmse_cc_hist,S4_worst_share,R1_clean_vs_noisy_mse_1pct,R2_clean_vs_noisy_mae_1pct,R3_secret_vs_noisy_mse_1pct,R4_abs_delta_secret_mse_1pct,R1_clean_vs_noisy_mse_5pct,R2_clean_vs_noisy_mae_5pct,R3_secret_vs_noisy_mse_5pct,R4_abs_delta_secret_mse_5pct,R1_clean_vs_noisy_mse_10pct,R2_clean_vs_noisy_mae_10pct,R3_secret_vs_noisy_mse_10pct,R4_abs_delta_secret_mse_10pct,R1_clean_vs_noisy_mse_mean,R2_clean_vs_noisy_mae_mean,R3_secret_vs_noisy_mse_mean,R4_abs_delta_secret_mse_mean
IMG_0005,2,IMG_0005_r2_archive.csv,4,000010010100101001010011,9,74,83,0.5138601003314431,0.327710877568479,0.0,0.2169934640522876,0.3282861601383983,0.0025059497131047787,0.38091116287750015,0.3287632712738595,0.019641496277010295,0.019641496277010298,0.5077901406606038,0.006608646960488685,0.09537718883513276,0.09537718883513276,0.48252963678547656,0.03186915083561597,0.18026653540672233,0.18026653540672233,0.4535504736666763,0.06084831395441621,0.0984284068396218,0.0984284068396218,0.4812900837042522,0.03310870391684029
IMG_0005,2,IMG_0005_r2_archive.csv,5,000010100000000000011010,10,2,26,0.5165109010031345,0.3279239891785194,0.0,0.049673202614379,0.328362244085742,0.002547976596056788,0.38097674010410576,0.32849877680398587,0.019641496277010295,0.019641496277010298,0.5103637719313215,0.006720587039443549,0.09537718883513276,0.09537718883513276,0.4844693698961828,0.03261498907458229,0.18026653540672233,0.18026653540672233,0.4553035609612699,0.06178079800949515,0.0984284068396218,0.0984284068396218,0.4833789009295914,0.03370545804117366
IMG_0005,2,IMG_0005_r2_archive.csv,6,000010000100001000000010,8,66,2,0.5249963010223442,0.3277318229934529,0.0,0.0993464052287581,0.3281816330021863,0.0022781682091992223,0.3808635811172645,0.32843171014908457,0.019641496277010295,0.019641496277010298,0.5182621680650117,0.007142322260519036,0.09537718883513276,0.09537718883513276,0.4914503010112535,0.033954189314277294,0.18026653540672233,0.18026653540672233,0.46070180396259147,0.06470268636293927,0.0984284068396218,0.0984284068396218,0.4901380910129522,0.03526639931257853
IMG_0005,2,IMG_0005_r2_archive.csv,7,000000010000101000000001,2,10,2,0.5286001416795109,0.327896203473439,0.0,0.0183006535947712,0.3281846022637396,0.002075770515173517,0.38091714980232416,0.328256521173119,0.019641496277010295,0.019641496277010298,0.5218649758459394,0.007203956186913813,0.09537718883513276,0.09537718883513276,0.49437244335065805,0.0346964886821951,0.18026653540672233,0.18026653540672233,0.4628254652396338,0.06624346679321938,0.0984284068396218,0.0984284068396218,0.49302096147874375,0.03604797055410943
IMG_0005,2,IMG_0005_r2_archive.csv,8,100100000001011000000110,144,22,6,0.5171561015383844,0.3276929333455154,0.0,0.2248366013071895,0.3279179928247656,0.0017844393997289868,0.38072337314221133,0.3284644902539739,0.019641496277010295,0.019641496277010298,0.5106132454078427,0.006785624377707969,0.09537718883513276,0.09537718883513276,0.48491082289398535,0.032488046891565356,0.18026653540672233,0.18026653540672233,0.4555216079082888,0.06187726187726192,0.0984284068396218,0.0984284068396218,0.483681892070039,0.03371697771551175
IMG_0005,2,IMG_0005_r2_archive.csv,9,000101100000000000001000,22,2,8,0.5202631202583773,0.3278546554043164,0.0,0.0418300653594771,0.32808810571215274,0.0022409357140834407,0.3807793619510099,0.3282129798518615,0.019641496277010295,0.019641496277010298,0.5139984295516855,0.006899799533114582,0.09537718883513276,0.09537718883513276,0.48758149373398,0.03331673535082003,0.18026653540672233,0.18026653540672233,0.4576781603672052,0.06322006871759486,0.0984284068396218,0.0984284068396218,0.4864193612176235,0.034478867867176494
IMG_0005,2,IMG_0005_r2_archive.csv,10,000100010000111010011100,17,14,156,0.5127967965743515,0.3276493207777712,0.0,0.2444444444444444,0.3282774375871774,0.0024283776676333087,0.38092183333764706,0.3284836150661516,0.019641496277010295,0.019641496277010298,0.5069940301338721,0.006643341442681694,0.09537718883513276,0.09537718883513276,0.4818701876378471,0.03176718393870674,0.18026653540672233,0.18026653540672233,0.4529445478271056,0.06069282374944824,0.0984284068396218,0.0984284068396218,0.4806029218662749,0.03303444971027889
IMG_0005,2,IMG_0005_r2_archive.csv,11,000101110000001100001000,23,3,8,0.5119257940540912,0.3279434636594824,0.0,0.0444444444444444,0.328030174447975,0.0020881478601825062,0.38075962765030735,0.3280957680031568,0.019641496277010295,0.019641496277010298,0.5061550467770217,0.0066016877451732315,0.09537718883513276,0.09537718883513276,0.48102715743802743,0.031729577084167536,0.18026653540672233,0.18026653540672233,0.4523012860513534,0.06045544847084156,0.0984284068396218,0.0984284068396218,0.4798278300888008,0.03292890443339411
IMG_0005,2,IMG_0005_r2_archive.csv,12,000001110010000000001001,7,32,9,0.5058445489404108,0.3277655445165704,0.0,0.0627450980392156,0.32830056125242535,0.002310812519858214,0.3809743482898388,0.32842885931795995,0.019641496277010295,0.019641496277010298,0.5004116283892933,0.006250120378762471,0.09537718883513276,0.09537718883513276,0.47614754530168085,0.030514203466374963,0.18026653540672233,0.18026653540672233,0.44880599899366946,0.05785574977438639,0.0984284068396218,0.0984284068396218,0.4751217242282146,0.031540024539841276
IMG_0005,2,IMG_0005_r2_archive.csv,13,110110100100111010011100,218,78,156,0.5299160598728342,0.3275988862376894,0.0,0.5908496732026144,0.32849544138075704,0.002826410120610691,0.3810403290179824,0.32879731533256007,0.019641496277010295,0.019641496277010298,0.5230495917639252,0.007209002041327494,0.09537718883513276,0.09537718883513276,0.4953759672788659,0.034882626526386816,0.18026653540672233,0.18026653540672233,0.4635091700464832,0.06674942375876954,0.0984284068396218,0.0984284068396218,0.49397824302975807,0.036280350775494616
IMG_0005,2,IMG_0005_r2_archive.csv,14,000000000000010100000001,2,5,2,0.5305436845796233,0.3279806239711703,0.0,0.0117647058823529,0.3283728192938957,0.0024695856813770154,0.3810069130409294,0.32844816428536294,0.019641496277010295,0.019641496277010298,0.5235024741299467,0.007292698881483942,0.09537718883513276,0.09537718883513276,0.49578064310959996,0.035014529901830634,0.18026653540672233,0.18026653540672233,0.4638692798073626,0.06692589320406801,0.0984284068396218,0.0984284068396218,0.4943841323489697,0.03641104066246086
IMG_0005,2,IMG_0005_r2_archive.csv,15,000001100010000110011001,6,33,153,0.5127137770300897,0.3277082816230155,0.0,0.2509803921568627,0.3280674816801621,0.0020876671422597956,0.38079705506197514,0.3284689944250345,0.019641496277010295,0.019641496277010298,0.5065066480082272,0.006595422758149525,0.09537718883513276,0.09537718883513276,0.481508850278159,0.03159322048821774,0.18026653540672233,0.18026653540672233,0.45276833236776753,0.0603337383986092,0.0984284068396218,0.0984284068396218,0.4802612768847179,0.03284079388165882
IMG_0005,2,IMG_0005_r2_archive.csv,16,000000010000010000001011,2,4,11,0.5147391711390461,0.3280733705629679,0.0,0.0222222222222222,0.32817745861474446,0.0023549131972542283,0.3808402204828089,0.32855700167920904,0.019641496277010295,0.019641496277010298,0.5083312323506785,0.006562692434050308,0.09537718883513276,0.09537718883513276,0.4828121199706535,0.03208180481407527,0.18026653540672233,0.18026653540672233,0.4537561514974228,0.061137773287305935,0.0984284068396218,0.0984284068396218,0.48163316793958494,0.03326075684514384
IMG_0005,2,IMG_0005_r2_archive.csv,17,000000010000010000001000,2,4,8,0.515486770347338,0.3280899096300281,0.0,0.0183006535947712,0.3281715470377755,0.002312857247828032,0.38084482289319654,0.3284117085399746,0.019641496277010295,0.019641496277010298,0.5091390092991921,0.006599029358787468,0.09537718883513276,0.09537718883513276,0.4835398405444434,0.03219819811353622,0.18026653540672233,0.18026653540672233,0.45425919609062687,0.06147884256735273,0.0984284068396218,0.0984284068396218,0.4823126819780874,0.03342535667989214
