run_key,experiment_id,filename,run_index,algorithm,algorithm_order,population_size,evaluation_budget,master_seed,best_score,level_R,level_G,level_B,evaluations,budget_compliant,runtime_s,iterations_completed,convergence_points,final_convergence_value,diversity_mean,diversity_final,injection_count,bda_proposals,ehho_proposals,bda_fraction,cache_entries,cache_hits,cache_misses,cache_hit_rate
IMG_0003|r5|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,5,BDA-EHHO-VC-Calibrated,4,30,600,719609205,4.955776969032162,5,2,2,600,True,30.603250300046057,10,10,4.955776969032162,nan,nan,0,132,168,0.44,497,1306,497,0.7243483083749307
IMG_0004|r1|n30|b600|EHHO-VC,IMG_0004,103070.jpg,1,EHHO-VC,1,30,600,205209509,5.290637551187169,141,3,247,600,True,21.77780189999612,13,13,5.290637551187169,0.4014591424716417,0.4205493733278922,0,0,0,nan,351,1449,351,0.805
IMG_0004|r1|n30|b600|HHO-VC,IMG_0004,103070.jpg,1,HHO-VC,2,30,600,205209509,5.291119035935853,126,3,248,600,True,18.61030749999918,11,11,5.291119035935853,nan,nan,0,0,0,nan,315,1485,315,0.825
IMG_0004|r1|n30|b600|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,1,BEHHO-VC-Calibrated,3,30,600,205209509,5.291553937579379,141,44,249,600,True,34.44043420004891,20,20,5.291553937579379,0.9244722222222223,0.9411111111111111,0,0,0,nan,620,1183,620,0.656128674431503
IMG_0004|r1|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,1,BDA-EHHO-VC-Calibrated,4,30,600,205209509,5.291226885804022,148,43,2,600,True,29.211910000012722,10,10,5.291226885804022,nan,nan,0,158,142,0.5266666666666666,488,1315,488,0.7293399889073766
IMG_0004|r2|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,2,BDA-EHHO-VC-Calibrated,1,30,600,1823302443,5.29173143437686,179,103,173,600,True,26.67633950000163,10,10,5.29173143437686,nan,nan,0,135,165,0.45,507,1296,507,0.718801996672213
IMG_0004|r2|n30|b600|EHHO-VC,IMG_0004,103070.jpg,2,EHHO-VC,2,30,600,1823302443,5.291611200415217,136,86,248,600,True,21.489983099978417,14,14,5.291611200415217,0.45264107408465876,0.4688164147274975,0,0,0,nan,469,1331,469,0.7394444444444445
IMG_0004|r2|n30|b600|HHO-VC,IMG_0004,103070.jpg,2,HHO-VC,3,30,600,1823302443,5.291624443516296,135,86,251,600,True,20.939833600015845,12,12,5.291624443516296,nan,nan,0,0,0,nan,434,1366,434,0.7588888888888888
IMG_0004|r2|n30|b600|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,2,BEHHO-VC-Calibrated,4,30,600,1823302443,5.292227328705956,125,24,21,600,True,25.48026389995357,20,20,5.292227328705956,0.8765462962962964,0.9481481481481482,0,0,0,nan,526,1277,526,0.7082640044370494
IMG_0004|r3|n30|b600|EHHO-VC,IMG_0004,103070.jpg,3,EHHO-VC,1,30,600,738078485,5.294790552493984,240,241,213,600,True,22.20651899999939,13,13,5.294790552493984,0.5596654539942146,0.6420238570636155,0,0,0,nan,475,1325,475,0.7361111111111112
IMG_0004|r3|n30|b600|HHO-VC,IMG_0004,103070.jpg,3,HHO-VC,2,30,600,738078485,5.2948102151530225,241,242,213,600,True,22.99856889998773,11,11,5.2948102151530225,nan,nan,0,0,0,nan,444,1356,444,0.7533333333333333
IMG_0004|r3|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,3,BDA-EHHO-VC-Calibrated,3,30,600,738078485,5.294102399125397,247,200,49,600,True,30.751640899979975,10,10,5.294102399125397,nan,nan,0,137,163,0.45666666666666667,484,1319,484,0.7315585135884637
IMG_0004|r3|n30|b600|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,3,BEHHO-VC-Calibrated,4,30,600,738078485,5.293885378524386,220,4,12,600,True,34.154375899990555,20,20,5.293885378524386,0.8674537037037038,0.7337037037037036,0,0,0,nan,530,1273,530,0.7060454797559623
IMG_0004|r4|n30|b600|HHO-VC,IMG_0004,103070.jpg,4,HHO-VC,1,30,600,1059959560,5.293739250225751,2,2,2,600,True,9.728328600001987,11,11,5.293739250225751,nan,nan,0,0,0,nan,158,1642,158,0.9122222222222223
IMG_0004|r4|n30|b600|EHHO-VC,IMG_0004,103070.jpg,4,EHHO-VC,2,30,600,1059959560,5.293739250225751,2,2,2,600,True,11.441200799949002,13,13,5.293739250225751,0.1215415667205118,0.07698971873243261,5,0,0,nan,195,1605,195,0.8916666666666667
IMG_0004|r4|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,4,BDA-EHHO-VC-Calibrated,3,30,600,1059959560,5.292780498997409,43,50,2,600,True,34.14236900000833,10,10,5.292780498997409,nan,nan,0,149,151,0.49666666666666665,524,1279,524,0.7093732667775929
IMG_0004|r4|n30|b600|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,4,BEHHO-VC-Calibrated,4,30,600,1059959560,5.292628303492191,2,12,2,600,True,26.90808740002103,20,20,5.292628303492191,0.6593981481481482,0.642962962962963,12,0,0,nan,436,1367,436,0.7581808097615086
IMG_0004|r5|n30|b600|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,5,BEHHO-VC-Calibrated,1,30,600,1141593706,5.2916339044171785,2,2,2,600,True,20.961343800008763,20,20,5.2916339044171785,0.6710370370370371,0.7118518518518518,14,0,0,nan,435,1368,435,0.7587354409317804
IMG_0004|r5|n30|b600|EHHO-VC,IMG_0004,103070.jpg,5,EHHO-VC,2,30,600,1141593706,5.2916339044171785,2,2,2,600,True,10.82064949994674,14,14,5.2916339044171785,0.10569874194401534,0.08981995901805237,6,0,0,nan,210,1590,210,0.8833333333333333
IMG_0004|r5|n30|b600|HHO-VC,IMG_0004,103070.jpg,5,HHO-VC,3,30,600,1141593706,5.2916339044171785,2,2,2,600,True,10.387876100023277,12,12,5.2916339044171785,nan,nan,0,0,0,nan,174,1626,174,0.9033333333333333
IMG_0004|r5|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,5,BDA-EHHO-VC-Calibrated,4,30,600,1141593706,5.292421345700885,68,2,2,600,True,31.56283930002246,10,10,5.292421345700885,nan,nan,0,137,163,0.45666666666666667,516,1287,516,0.7138103161397671
IMG_0005|r1|n30|b600|HHO-VC,IMG_0005,105025.jpg,1,HHO-VC,1,30,600,1319647956,4.60905851565976,251,3,255,600,True,20.746257700026035,12,12,4.60905851565976,nan,nan,0,0,0,nan,369,1431,369,0.795
IMG_0005|r1|n30|b600|EHHO-VC,IMG_0005,105025.jpg,1,EHHO-VC,2,30,600,1319647956,4.609065578439464,250,3,253,600,True,21.056609000021126,14,14,4.609065578439464,0.4634415084779017,0.5195050948110249,0,0,0,nan,378,1422,378,0.79
IMG_0005|r1|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,1,BDA-EHHO-VC-Calibrated,3,30,600,1319647956,4.610268696509874,184,3,136,600,True,27.216033300035633,10,10,4.610268696509874,nan,nan,0,164,136,0.5466666666666666,501,1302,501,0.7221297836938436
IMG_0005|r1|n30|b600|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,1,BEHHO-VC-Calibrated,4,30,600,1319647956,4.60985388517751,32,2,16,600,True,27.484408000018448,20,20,4.60985388517751,0.7918333333333333,0.7351851851851853,3,0,0,nan,498,1305,498,0.7237936772046589
IMG_0005|r2|n30|b600|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,2,BEHHO-VC-Calibrated,1,30,600,258983230,4.60676888994887,60,186,13,600,True,35.331368100014515,20,20,4.60676888994887,0.9191203703703703,0.9601851851851851,0,0,0,nan,595,1208,595,0.6699944536882972
IMG_0005|r2|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,2,BDA-EHHO-VC-Calibrated,2,30,600,258983230,4.606448251842006,89,130,11,600,True,31.70618039998226,10,10,4.606448251842006,nan,nan,0,144,156,0.48,512,1291,512,0.7160288408208542
IMG_0005|r2|n30|b600|HHO-VC,IMG_0005,105025.jpg,2,HHO-VC,3,30,600,258983230,4.607443669333032,121,127,220,600,True,27.0865111000021,11,11,4.607443669333032,nan,nan,0,0,0,nan,428,1372,428,0.7622222222222222
IMG_0005|r2|n30|b600|EHHO-VC,IMG_0005,105025.jpg,2,EHHO-VC,4,30,600,258983230,4.607443669333032,121,127,220,600,True,28.925986899994314,13,13,4.607443669333032,0.4620937707240389,0.4198177649084946,0,0,0,nan,471,1329,471,0.7383333333333333
IMG_0005|r3|n30|b600|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,3,BEHHO-VC-Calibrated,1,30,600,1990168858,4.609087949293378,2,46,130,600,True,27.98256199999014,20,20,4.609087949293378,0.7806388888888889,0.8074074074074075,5,0,0,nan,444,1359,444,0.7537437603993344
IMG_0005|r3|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,3,BDA-EHHO-VC-Calibrated,2,30,600,1990168858,4.609731769183276,2,111,48,600,True,20.03423400002066,10,10,4.609731769183276,nan,nan,0,155,145,0.5166666666666667,471,1332,471,0.7387687188019967
IMG_0005|r3|n30|b600|HHO-VC,IMG_0005,105025.jpg,3,HHO-VC,3,30,600,1990168858,4.609892175491901,2,2,7,600,True,9.147622800024692,11,11,4.609892175491901,nan,nan,0,0,0,nan,169,1631,169,0.9061111111111111
