run_key,experiment_id,filename,run_index,algorithm,sec_abs_corr,sec_nmi,sec_hist_overlap,sec_similarity_nmse
IMG_0004|r1|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,1,BDA-EHHO-VC-Calibrated,0.0027084918577414047,7.051823974015094e-05,0.002238759248105042,0.7043600410419067
IMG_0004|r1|MO-BDA-EHHO-VC,IMG_0004,103070.jpg,1,MO-BDA-EHHO-VC,0.0018968519208206064,6.353834069939598e-05,0.002238759248105042,0.7044859757472807
IMG_0004|r2|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,2,BDA-EHHO-VC-Calibrated,0.002182407155940951,6.897828765810231e-05,0.002238759248105042,0.7039980644842183
IMG_0004|r2|EHHO-VC,IMG_0004,103070.jpg,2,EHHO-VC,0.0024749967178158312,6.810311357539493e-05,0.002238759248105042,0.7038995517963708
IMG_0004|r2|HHO-VC,IMG_0004,103070.jpg,2,HHO-VC,0.0025408368677127366,6.83860722963917e-05,0.002238759248105042,0.7038956615780769
IMG_0004|r2|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,2,BEHHO-VC-Calibrated,0.0026564650683722456,7.461269971216214e-05,0.002238759248105042,0.7037932798374325
IMG_0004|r2|MO-BDA-EHHO-VC,IMG_0004,103070.jpg,2,MO-BDA-EHHO-VC,0.002268380601569056,7.420589516467559e-05,0.002238759248105042,0.7038433955005224
IMG_0004|r3|EHHO-VC,IMG_0004,103070.jpg,3,EHHO-VC,0.0022372108204421408,6.795776607933494e-05,0.002238759248105042,0.7044643657751485
IMG_0004|r3|HHO-VC,IMG_0004,103070.jpg,3,HHO-VC,0.0021548478201896155,6.843226168948963e-05,0.002238759248105042,0.7044645816632148
IMG_0004|r3|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,3,BDA-EHHO-VC-Calibrated,0.002095250811961411,6.529054045673711e-05,0.002238759248105042,0.7044632355376246
IMG_0004|r3|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,3,BEHHO-VC-Calibrated,0.0022373705254104307,6.901031500553308e-05,0.002238759248105042,0.704382523032503
IMG_0004|r3|MO-BDA-EHHO-VC,IMG_0004,103070.jpg,3,MO-BDA-EHHO-VC,0.0015166582397368707,7.595782414470289e-05,0.002238759248105042,0.7043198858615646
IMG_0004|r4|HHO-VC,IMG_0004,103070.jpg,4,HHO-VC,0.0021198522071341655,7.752422134767786e-05,0.002238759248105042,0.7043059504985364
IMG_0004|r4|EHHO-VC,IMG_0004,103070.jpg,4,EHHO-VC,0.0021198522071341655,7.752422134767786e-05,0.002238759248105042,0.7043059504985364
IMG_0004|r4|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,4,BDA-EHHO-VC-Calibrated,0.0023870948989872832,7.92382163886868e-05,0.002238759248105042,0.7042798365087061
IMG_0004|r4|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,4,BEHHO-VC-Calibrated,0.0021166274072958575,7.66311549703252e-05,0.002238759248105042,0.7042043180164752
IMG_0004|r4|MO-BDA-EHHO-VC,IMG_0004,103070.jpg,4,MO-BDA-EHHO-VC,0.0017690308470097137,7.559647370635889e-05,0.002238759248105042,0.7043797122545411
IMG_0004|r5|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,5,BEHHO-VC-Calibrated,0.0015630061326048514,8.49396660300142e-05,0.002238759248105042,0.7041940188857801
IMG_0004|r5|EHHO-VC,IMG_0004,103070.jpg,5,EHHO-VC,0.0015630061326048514,8.49396660300142e-05,0.002238759248105042,0.7041940188857801
IMG_0004|r5|HHO-VC,IMG_0004,103070.jpg,5,HHO-VC,0.0015630061326048514,8.49396660300142e-05,0.002238759248105042,0.7041940188857801
IMG_0004|r5|BDA-EHHO-VC-Calibrated,IMG_0004,103070.jpg,5,BDA-EHHO-VC-Calibrated,0.001347900308619584,8.106541410066821e-05,0.002238759248105042,0.7043687358279517
IMG_0004|r5|MO-BDA-EHHO-VC,IMG_0004,103070.jpg,5,MO-BDA-EHHO-VC,0.0014942567648587105,7.332309336381423e-05,0.002238759248105042,0.7041973799666564
IMG_0005|r1|HHO-VC,IMG_0005,105025.jpg,1,HHO-VC,0.0017864658161266939,6.418404492959641e-05,0.21300596066951205,0.6538308493825962
IMG_0005|r1|EHHO-VC,IMG_0005,105025.jpg,1,EHHO-VC,0.0017846965415948034,6.493851358087455e-05,0.21300596066951205,0.6538276618587929
IMG_0005|r1|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,1,BDA-EHHO-VC-Calibrated,0.0019997146704328196,6.467174226150545e-05,0.21300596066951205,0.6537761958370135
IMG_0005|r1|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,1,BEHHO-VC-Calibrated,0.0018283959660272753,5.9101846978246045e-05,0.21300596066951205,0.6540821684904298
IMG_0005|r1|MO-BDA-EHHO-VC,IMG_0005,105025.jpg,1,MO-BDA-EHHO-VC,0.0021122303406776754,6.527303542012087e-05,0.21300596066951205,0.6538301043571123
IMG_0005|r2|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,2,BEHHO-VC-Calibrated,0.0019092843011153425,4.591514289661143e-05,0.21300596066951205,0.6536952547445277
IMG_0005|r2|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,2,BDA-EHHO-VC-Calibrated,0.0022545927647622138,4.724382012038903e-05,0.21300596066951205,0.6535689898574052
IMG_0005|r2|HHO-VC,IMG_0005,105025.jpg,2,HHO-VC,0.0018325224831993593,4.47226481911876e-05,0.21300596066951205,0.6539976969930942
IMG_0005|r2|EHHO-VC,IMG_0005,105025.jpg,2,EHHO-VC,0.0018325224831993593,4.47226481911876e-05,0.21300596066951205,0.6539976969930942
IMG_0005|r2|MO-BDA-EHHO-VC,IMG_0005,105025.jpg,2,MO-BDA-EHHO-VC,0.0018395777655733385,5.4719212929399626e-05,0.21300596066951205,0.6537180288189784
IMG_0005|r3|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,3,BEHHO-VC-Calibrated,0.0013455205248926814,6.746557507215888e-05,0.21300596066951205,0.654107198806829
IMG_0005|r3|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,3,BDA-EHHO-VC-Calibrated,0.001363986625689202,6.833237014086296e-05,0.21300596066951205,0.6540600801780722
IMG_0005|r3|HHO-VC,IMG_0005,105025.jpg,3,HHO-VC,0.0012092760947270507,6.921562664759523e-05,0.21300596066951205,0.6540248523253621
IMG_0005|r3|EHHO-VC,IMG_0005,105025.jpg,3,EHHO-VC,0.0013446086701193432,6.912657016361032e-05,0.21300596066951205,0.6541904511715548
IMG_0005|r3|MO-BDA-EHHO-VC,IMG_0005,105025.jpg,3,MO-BDA-EHHO-VC,0.001927622950486983,6.816289440902001e-05,0.21300596066951205,0.6539097670535975
IMG_0005|r4|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,4,BEHHO-VC-Calibrated,0.0005550143960765375,6.040567325858675e-05,0.21300596066951205,0.6541939350123118
