run_key,experiment_id,filename,run_index,algorithm,population_size,evaluation_budget,master_seed,best_score,level_R,level_G,level_B,evaluations,budget_compliant,runtime_s,iterations_completed,convergence_points,final_convergence_value,diversity_mean,diversity_final,injection_count,bda_proposals,ehho_proposals,bda_fraction
IMG_0016|r1|n10|b600|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BEHHO-VC-Calibrated,10,600,1290093470,5.079055091530073,160,6,2,600,True,0.7534847999922931,60,60,5.079055091530073,0.8058888888888888,0.7683333333333332,8,0,0,nan
IMG_0016|r1|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BDA-EHHO-VC-Calibrated,10,600,1290093470,5.079008192142797,151,6,2,600,True,0.1493324000039138,30,30,5.079008192142797,nan,nan,0,143,157,0.4766666666666667
IMG_0016|r1|n20|b300|HHO-VC,IMG_0016,134035.jpg,1,HHO-VC,20,300,1290093470,5.079818945772211,182,3,180,300,True,0.03872329997830093,8,8,5.079818945772211,nan,nan,0,0,0,nan
IMG_0016|r1|n20|b300|EHHO-VC,IMG_0016,134035.jpg,1,EHHO-VC,20,300,1290093470,5.080150604280403,106,57,180,300,True,0.06061389995738864,9,9,5.080150604280403,0.3850114674601446,0.3208830499068839,0,0,0,nan
IMG_0016|r1|n20|b300|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BEHHO-VC-Calibrated,20,300,1290093470,5.079757182497729,96,2,2,300,True,0.08207030000630766,15,15,5.079757182497729,0.8605277777777777,0.7899999999999999,0,0,0,nan
IMG_0016|r1|n20|b300|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BDA-EHHO-VC-Calibrated,20,300,1290093470,5.078896633135402,230,6,161,300,True,0.022682400012854487,8,8,5.078896633135402,nan,nan,0,73,67,0.5214285714285715
IMG_0016|r1|n20|b600|HHO-VC,IMG_0016,134035.jpg,1,HHO-VC,20,600,1290093470,5.0798061065231055,16,6,30,600,True,0.03182490001199767,16,16,5.0798061065231055,nan,nan,0,0,0,nan
IMG_0016|r1|n20|b600|EHHO-VC,IMG_0016,134035.jpg,1,EHHO-VC,20,600,1290093470,5.0800070320392505,4,2,2,600,True,0.024476800055708736,19,19,5.0800070320392505,0.32893082173722044,0.00600859835611487,1,0,0,nan
IMG_0016|r1|n20|b600|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BEHHO-VC-Calibrated,20,600,1290093470,5.079551493545707,140,2,2,600,True,0.1029530999949202,30,30,5.079551493545707,0.8295833333333335,0.8775,6,0,0,nan
IMG_0016|r1|n20|b600|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BDA-EHHO-VC-Calibrated,20,600,1290093470,5.078888046503227,132,6,145,600,True,0.06393219996243715,15,15,5.078888046503227,nan,nan,0,149,151,0.49666666666666665
IMG_0016|r1|n30|b300|HHO-VC,IMG_0016,134035.jpg,1,HHO-VC,30,300,1290093470,5.0800070320392505,4,2,2,300,True,0.010787200008053333,5,5,5.0800070320392505,nan,nan,0,0,0,nan
IMG_0016|r1|n30|b300|EHHO-VC,IMG_0016,134035.jpg,1,EHHO-VC,30,300,1290093470,5.0800070320392505,4,2,2,300,True,0.01461449998896569,6,6,5.0800070320392505,0.21611315017526797,0.005791422858840091,2,0,0,nan
IMG_0016|r1|n30|b300|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BEHHO-VC-Calibrated,30,300,1290093470,5.079012704448889,132,6,24,300,True,0.022033199958968908,10,10,5.079012704448889,0.8871851851851853,0.9472222222222223,0,0,0,nan
IMG_0016|r1|n30|b300|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BDA-EHHO-VC-Calibrated,30,300,1290093470,5.079887813083356,113,2,160,300,True,0.02472970000235364,5,5,5.079887813083356,nan,nan,0,73,77,0.4866666666666667
IMG_0016|r1|n30|b600|HHO-VC,IMG_0016,134035.jpg,1,HHO-VC,30,600,1290093470,5.079381311771004,106,2,163,600,True,0.021004099980928004,11,11,5.079381311771004,nan,nan,0,0,0,nan
IMG_0016|r1|n30|b600|EHHO-VC,IMG_0016,134035.jpg,1,EHHO-VC,30,600,1290093470,5.07833760811382,200,6,244,600,True,0.027325600036419928,13,13,5.07833760811382,0.45904999551054987,0.4853928986823811,0,0,0,nan
IMG_0016|r1|n30|b600|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BEHHO-VC-Calibrated,30,600,1290093470,5.078598549192843,178,6,2,600,True,0.06991790002211928,20,20,5.078598549192843,0.8729166666666668,0.9462962962962962,0,0,0,nan
IMG_0016|r1|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,1,BDA-EHHO-VC-Calibrated,30,600,1290093470,5.078896238906011,104,6,33,600,True,0.05597019998822361,10,10,5.078896238906011,nan,nan,0,153,147,0.51
IMG_0016|r2|n10|b300|HHO-VC,IMG_0016,134035.jpg,2,HHO-VC,10,300,627584253,5.0828230964770755,93,93,2,300,True,5.590704900037963,18,18,5.0828230964770755,nan,nan,0,0,0,nan
IMG_0016|r2|n10|b300|EHHO-VC,IMG_0016,134035.jpg,2,EHHO-VC,10,300,627584253,5.082621063270677,103,173,2,300,True,2.5295125999837182,21,21,5.082621063270677,0.3297252356478448,0.3755859279106579,0,0,0,nan
IMG_0016|r2|n10|b300|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BEHHO-VC-Calibrated,10,300,627584253,5.08296854334339,96,2,2,300,True,3.868826900026761,30,30,5.08296854334339,0.5762777777777779,0.48500000000000004,19,0,0,nan
IMG_0016|r2|n10|b300|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BDA-EHHO-VC-Calibrated,10,300,627584253,5.082949634303782,237,64,2,300,True,2.8716630000271834,15,15,5.082949634303782,nan,nan,0,69,81,0.46
IMG_0016|r2|n10|b600|HHO-VC,IMG_0016,134035.jpg,2,HHO-VC,10,600,627584253,5.083529348220772,4,2,2,600,True,0.21573469997383654,34,34,5.083529348220772,nan,nan,0,0,0,nan
IMG_0016|r2|n10|b600|EHHO-VC,IMG_0016,134035.jpg,2,EHHO-VC,10,600,627584253,5.083529348220772,4,2,2,600,True,0.2211881999974139,40,40,5.083529348220772,0.08875657935846737,0.0408670508808854,13,0,0,nan
IMG_0016|r2|n10|b600|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BEHHO-VC-Calibrated,10,600,627584253,5.082922201695252,137,2,2,600,True,2.090003799996339,60,60,5.082922201695252,0.6602499999999999,0.6566666666666666,31,0,0,nan
IMG_0016|r2|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BDA-EHHO-VC-Calibrated,10,600,627584253,5.082945785894689,38,7,2,600,True,0.7818907999899238,30,30,5.082945785894689,nan,nan,0,143,157,0.4766666666666667
IMG_0016|r2|n20|b300|HHO-VC,IMG_0016,134035.jpg,2,HHO-VC,20,300,627584253,5.083440029409187,8,42,2,300,True,0.06176630000118166,9,9,5.083440029409187,nan,nan,0,0,0,nan
IMG_0016|r2|n20|b300|EHHO-VC,IMG_0016,134035.jpg,2,EHHO-VC,20,300,627584253,5.08346469698012,8,33,2,300,True,0.03697319998173043,10,10,5.08346469698012,0.1797685308456848,0.0669092248120334,0,0,0,nan
IMG_0016|r2|n20|b300|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BEHHO-VC-Calibrated,20,300,627584253,5.0828539456239055,144,2,2,300,True,0.3639774999464862,15,15,5.0828539456239055,0.69375,0.6975000000000001,6,0,0,nan
IMG_0016|r2|n20|b300|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BDA-EHHO-VC-Calibrated,20,300,627584253,5.083119516312326,24,2,2,300,True,0.3658110999967903,8,8,5.083119516312326,nan,nan,0,75,65,0.5357142857142857
IMG_0016|r2|n20|b600|HHO-VC,IMG_0016,134035.jpg,2,HHO-VC,20,600,627584253,5.08284927831838,23,49,2,600,True,0.021343600004911423,17,17,5.08284927831838,nan,nan,0,0,0,nan
IMG_0016|r2|n20|b600|EHHO-VC,IMG_0016,134035.jpg,2,EHHO-VC,20,600,627584253,5.083025791425397,23,47,2,600,True,0.024205299967434257,20,20,5.083025791425397,0.15125037268044145,0.12148711434786104,0,0,0,nan
IMG_0016|r2|n20|b600|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BEHHO-VC-Calibrated,20,600,627584253,5.082783467729041,144,4,2,600,True,0.09715380001580343,30,30,5.082783467729041,0.6350416666666666,0.7720833333333333,20,0,0,nan
IMG_0016|r2|n20|b600|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BDA-EHHO-VC-Calibrated,20,600,627584253,5.082611815181321,226,197,2,600,True,0.28888939996249974,15,15,5.082611815181321,nan,nan,0,148,152,0.49333333333333335
IMG_0016|r2|n30|b300|HHO-VC,IMG_0016,134035.jpg,2,HHO-VC,30,300,627584253,5.083128015736556,28,33,2,300,True,0.04431940003996715,6,6,5.083128015736556,nan,nan,0,0,0,nan
IMG_0016|r2|n30|b300|EHHO-VC,IMG_0016,134035.jpg,2,EHHO-VC,30,300,627584253,5.084535960892213,2,2,2,300,True,0.011748099990654737,7,7,5.084535960892213,0.20602525951690595,0.033799877697849666,2,0,0,nan
IMG_0016|r2|n30|b300|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BEHHO-VC-Calibrated,30,300,627584253,5.083291095482989,8,2,2,300,True,0.0498294000281021,10,10,5.083291095482989,0.6358703703703704,0.5096296296296297,7,0,0,nan
IMG_0016|r2|n30|b300|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BDA-EHHO-VC-Calibrated,30,300,627584253,5.0831342217343485,247,138,2,300,True,0.07022239995421842,5,5,5.0831342217343485,nan,nan,0,71,79,0.47333333333333333
IMG_0016|r2|n30|b600|HHO-VC,IMG_0016,134035.jpg,2,HHO-VC,30,600,627584253,5.083231910608024,29,33,2,600,True,0.02281379996566102,11,11,5.083231910608024,nan,nan,0,0,0,nan
IMG_0016|r2|n30|b600|EHHO-VC,IMG_0016,134035.jpg,2,EHHO-VC,30,600,627584253,5.083214783342465,8,7,2,600,True,0.024176100036129355,13,13,5.083214783342465,0.13783635061816313,0.03699758070590649,4,0,0,nan
IMG_0016|r2|n30|b600|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BEHHO-VC-Calibrated,30,600,627584253,5.082472559472204,224,2,2,600,True,0.07489940000232309,20,20,5.082472559472204,0.7471018518518519,0.5522222222222223,6,0,0,nan
IMG_0016|r2|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,2,BDA-EHHO-VC-Calibrated,30,600,627584253,5.083291095482989,8,2,2,600,True,0.04774280003039166,10,10,5.083291095482989,nan,nan,0,142,158,0.47333333333333333
IMG_0016|r3|n10|b300|HHO-VC,IMG_0016,134035.jpg,3,HHO-VC,10,300,1016625838,5.07870381079787,41,240,76,300,True,5.607409099990036,17,17,5.07870381079787,nan,nan,0,0,0,nan
IMG_0016|r3|n10|b300|EHHO-VC,IMG_0016,134035.jpg,3,EHHO-VC,10,300,1016625838,5.07870381079787,41,240,76,300,True,2.1961270999745466,20,20,5.07870381079787,0.36530714550795385,0.24164287843941223,0,0,0,nan
IMG_0016|r3|n10|b300|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,3,BEHHO-VC-Calibrated,10,300,1016625838,5.076935281681121,218,238,27,300,True,6.511154300009366,30,30,5.076935281681121,0.8417777777777778,0.8866666666666666,0,0,0,nan
IMG_0016|r3|n10|b300|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,3,BDA-EHHO-VC-Calibrated,10,300,1016625838,5.077249715801038,235,203,8,300,True,1.8492595999850892,15,15,5.077249715801038,nan,nan,0,71,79,0.47333333333333333
IMG_0016|r3|n10|b600|HHO-VC,IMG_0016,134035.jpg,3,HHO-VC,10,600,1016625838,5.078626214280137,41,239,76,600,True,0.6057053999975324,35,35,5.078626214280137,nan,nan,0,0,0,nan
IMG_0016|r3|n10|b600|EHHO-VC,IMG_0016,134035.jpg,3,EHHO-VC,10,600,1016625838,5.078539095776655,41,235,76,600,True,0.24519809999037534,39,39,5.078539095776655,0.3713740302458495,0.22029892686796576,0,0,0,nan
IMG_0016|r3|n10|b600|BEHHO-VC-Calibrated,IMG_0016,134035.jpg,3,BEHHO-VC-Calibrated,10,600,1016625838,5.077359436103577,233,198,37,600,True,0.9348969999700785,60,60,5.077359436103577,0.7951111111111112,0.7733333333333333,7,0,0,nan
IMG_0016|r3|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0016,134035.jpg,3,BDA-EHHO-VC-Calibrated,10,600,1016625838,5.07743803198778,222,223,28,600,True,0.774064700002782,30,30,5.07743803198778,nan,nan,0,155,145,0.5166666666666667
IMG_0016|r3|n20|b300|HHO-VC,IMG_0016,134035.jpg,3,HHO-VC,20,300,1016625838,5.077855063027374,217,163,136,300,True,0.2120050000376068,9,9,5.077855063027374,nan,nan,0,0,0,nan
IMG_0016|r3|n20|b300|EHHO-VC,IMG_0016,134035.jpg,3,EHHO-VC,20,300,1016625838,5.077683552382733,237,175,136,300,True,0.14424059999873862,10,10,5.077683552382733,0.5049247971110236,0.580708012225003,0,0,0,nan
