experiment_id,algorithm,median_score,mean_score,sd_across_runs,median_runtime_s
IMG_0066,BDA-EHHO-VC-Calibrated,4.425768187065036,4.425771169318741,0.0021484418486789605,17.50607449997915
IMG_0066,BEHHO-VC-Calibrated,4.425768187065036,4.425806140240534,0.0021730199151002686,19.449698699987493
IMG_0066,EHHO-VC,4.426029972811044,4.425991144294739,0.0024578026546232938,14.529334800026843
IMG_0066,HHO-VC,4.426029972811044,4.426010549662933,0.0024737463248655756,10.231020700011868
IMG_0067,BDA-EHHO-VC-Calibrated,5.812792069253075,5.812909296846965,0.0008859434643411631,13.44419629999902
IMG_0067,BEHHO-VC-Calibrated,5.81268310088894,5.8128095119384415,0.0008343391920046149,12.651810500014108
IMG_0067,EHHO-VC,5.812801992778311,5.8129952750036535,0.000841593411232065,12.922588700021151
IMG_0067,HHO-VC,5.812867483464488,5.813001337241512,0.0008151157460021525,13.65540129999863
IMG_0068,BDA-EHHO-VC-Calibrated,5.066011507019784,5.066944147410538,0.002737947067335022,15.211463499988897
IMG_0068,BEHHO-VC-Calibrated,5.065916001639907,5.066975467035283,0.002971291829862821,23.88307799998438
IMG_0068,EHHO-VC,5.065822741059247,5.067034053457087,0.002959815586836238,14.092542900005355
IMG_0068,HHO-VC,5.06580493704399,5.06672146685459,0.00256943213609144,11.042506199970376
IMG_0069,BDA-EHHO-VC-Calibrated,4.185801404176288,4.186436996169557,0.002108313440374039,16.16754300001776
IMG_0069,BEHHO-VC-Calibrated,4.185573412402756,4.186446969118016,0.0021338027592283136,11.474818999995476
IMG_0069,EHHO-VC,4.185735086238654,4.186247734410474,0.0019534777747859567,5.410674599988852
IMG_0069,HHO-VC,4.185746630899264,4.186340837930966,0.0018587426220263669,5.874350199999753
IMG_0070,BDA-EHHO-VC-Calibrated,4.908166995937768,4.908330954253619,0.004871102308686992,22.67286420002347
IMG_0070,BEHHO-VC-Calibrated,4.908382857652302,4.908705662455538,0.005226712307291713,16.312426000018604
IMG_0070,EHHO-VC,4.908120320741081,4.90793643782469,0.004905007940266244,9.316217699961271
IMG_0070,HHO-VC,4.90791803954678,4.907849781348159,0.004704481240985483,8.095309600001201
IMG_0071,BDA-EHHO-VC-Calibrated,5.289291313122123,5.288695403083069,0.0024688034666952834,23.294760199962184
IMG_0071,BEHHO-VC-Calibrated,5.288513069479834,5.288373500590646,0.0021807856629755735,22.540246600052345
IMG_0071,EHHO-VC,5.288823062400223,5.288610077676892,0.0025465788270374232,10.374723799992353
IMG_0071,HHO-VC,5.288823062400223,5.288666527311577,0.0026400159512459417,9.244540799991228
IMG_0072,BDA-EHHO-VC-Calibrated,5.429183333242746,5.429557957196684,0.0027667834864626975,13.379717400006484
IMG_0072,BEHHO-VC-Calibrated,5.429031213104255,5.4293226017302105,0.002553617457587586,18.762540699972305
IMG_0072,EHHO-VC,5.429258253115671,5.429251869245336,0.0025154308031329286,8.42489610001212
IMG_0072,HHO-VC,5.429309968473892,5.429467407546894,0.0027816333451784326,11.128045600024052
IMG_0073,BDA-EHHO-VC-Calibrated,5.272678459344427,5.2725711165582165,0.001946496803314489,23.348357899987604
IMG_0073,BEHHO-VC-Calibrated,5.272690189620029,5.272709344794301,0.0017344469324088276,26.36122880002949
IMG_0073,EHHO-VC,5.272129758726365,5.272277781629055,0.0017293866110872,14.75742929999251
IMG_0073,HHO-VC,5.272469560733541,5.272553139662146,0.0016651707534419296,14.060655599983876
IMG_0074,BDA-EHHO-VC-Calibrated,4.964532324423979,4.964488258185969,0.0049935904596625814,27.96730280003976
IMG_0074,BEHHO-VC-Calibrated,4.964125305884688,4.96421068902806,0.0053191716995204434,28.64248390001012
IMG_0074,EHHO-VC,4.964207302076003,4.9642707119260425,0.005264045055067371,22.35072789998958
IMG_0074,HHO-VC,4.964190984489934,4.964341964222797,0.00535098334327751,20.185260400001425
IMG_0075,BDA-EHHO-VC-Calibrated,4.864601589008783,4.862935699672667,0.003416575640029021,27.617873000039253
IMG_0075,BEHHO-VC-Calibrated,4.863474270071562,4.862606645542497,0.003243846172160305,24.405765799980145
IMG_0075,EHHO-VC,4.863474270071562,4.862563402211485,0.0033544714801682584,17.420680699986406
IMG_0075,HHO-VC,4.863474270071562,4.862491754822072,0.0032773278482375718,15.35517890000483
IMG_0076,BDA-EHHO-VC-Calibrated,4.880120058514877,4.879541324539173,0.002091641949935853,29.365564699983224
IMG_0076,BEHHO-VC-Calibrated,4.880212690206823,4.880191112537138,0.0019404408844976644,29.139312400016934
IMG_0076,EHHO-VC,4.88031080160451,4.880288533244128,0.001524186845701853,13.553241599991452
IMG_0076,HHO-VC,4.880275687122792,4.880204632729145,0.0016351382619612738,15.374085600022228
IMG_0077,BDA-EHHO-VC-Calibrated,5.3379184932603225,5.339466608373902,0.003065724744119542,29.602115100016817
IMG_0077,BEHHO-VC-Calibrated,5.337580857821002,5.33946162823712,0.0037844689246679026,28.566956599999685
IMG_0077,EHHO-VC,5.33754364533262,5.3395159803627505,0.00351924767867864,14.590459000028204
IMG_0077,HHO-VC,5.33754364533262,5.339327879460056,0.003878234304286931,13.87401560001308
IMG_0078,BDA-EHHO-VC-Calibrated,4.886728500367762,4.886785936506504,0.0025758753937789253,24.99377689999528
IMG_0078,BEHHO-VC-Calibrated,4.887179033012813,4.886780004341864,0.0026238334457480547,24.585775200044736
IMG_0078,EHHO-VC,4.887019453322579,4.886545538800016,0.002367049576525535,21.671194099995773
IMG_0078,HHO-VC,4.886961283451011,4.886549113663042,0.0020949676147289835,19.39532549999421
IMG_0079,BDA-EHHO-VC-Calibrated,5.0283210344780125,5.028215838827802,0.0029576008108582108,27.22863219998544
IMG_0079,BEHHO-VC-Calibrated,5.028233847885793,5.028643921937041,0.003729499046995228,31.49895269999979
IMG_0079,EHHO-VC,5.028440506435952,5.028078412258366,0.004170650614054865,17.50849229999585
IMG_0079,HHO-VC,5.029460814819015,5.028839165786172,0.0036213178366153276,15.962783699971624
IMG_0080,BDA-EHHO-VC-Calibrated,4.748296162647841,4.748512243228328,0.0015398708620163182,29.35088659997564
IMG_0080,BEHHO-VC-Calibrated,4.748554861649511,4.748636535223992,0.001505584001323011,30.760058900050357
IMG_0080,EHHO-VC,4.748374712228375,4.748397112302725,0.0013563952750136837,19.12516659998801
IMG_0080,HHO-VC,4.748374712228375,4.748560381636478,0.0010986187304868503,19.01754690002417
IMG_0081,BDA-EHHO-VC-Calibrated,3.812789242491346,3.813296652154867,0.0034519018311932347,27.658951200020965
IMG_0081,BEHHO-VC-Calibrated,3.814049924466545,3.8135010812097647,0.0031304668759545157,31.46009219996631
IMG_0081,EHHO-VC,3.813045398542689,3.81254350977177,0.0031558643349855553,20.752431700006127
IMG_0081,HHO-VC,3.8135462524303274,3.8130925407045027,0.0025271207022496225,20.53634160000365
IMG_0082,BDA-EHHO-VC-Calibrated,5.4840301558973605,5.483962828116718,0.001743516530703916,26.274348200007807
IMG_0082,BEHHO-VC-Calibrated,5.484368231286287,5.483766294263522,0.0013822841460294248,23.72256500000367
IMG_0082,EHHO-VC,5.484363867489485,5.4837861387450335,0.0011992711327873983,11.602765100018589
IMG_0082,HHO-VC,5.48433855530817,5.48378215361422,0.001529563460996263,11.16500909999013
IMG_0083,BDA-EHHO-VC-Calibrated,4.586854077186445,4.58656825747147,0.0028168568919886465,30.441291000053752
IMG_0083,BEHHO-VC-Calibrated,4.586788129885826,4.586535176521712,0.002706153319557016,33.13199969998095
IMG_0083,EHHO-VC,4.586547505335996,4.5865372363098835,0.002819384913775329,24.36164600000484
IMG_0083,HHO-VC,4.587652912305268,4.58691830178295,0.003053536960508502,17.4877298999927
IMG_0084,BDA-EHHO-VC-Calibrated,4.167968601895474,4.16786380874086,0.0006900356758298871,28.55112199997529
IMG_0084,BEHHO-VC-Calibrated,4.167622987316264,4.16753721969304,0.0011258909441368941,25.403142800030764
IMG_0084,EHHO-VC,4.168577435025488,4.16821304696992,0.0013432540568486565,20.67558869998902
IMG_0084,HHO-VC,4.168337024883283,4.168267864081538,0.0013014472470605292,18.22882189997472
IMG_0085,BDA-EHHO-VC-Calibrated,4.295716542360096,4.2960094848488755,0.00324701674742426,28.25599490001332
IMG_0085,BEHHO-VC-Calibrated,4.296197002736807,4.296158339814631,0.003221758816291398,27.695287599985026
IMG_0085,EHHO-VC,4.295412052102884,4.295851960029665,0.0030568385109240705,18.619170200021472
IMG_0085,HHO-VC,4.29506983131283,4.2957849610236325,0.0032641896038008832,18.822627299989108
IMG_0086,BDA-EHHO-VC-Calibrated,4.825699971796543,4.825526680805512,0.0018335860030640966,28.221069300023373
IMG_0086,BEHHO-VC-Calibrated,4.825228832924629,4.825261154047785,0.001509315352442563,33.45958209998207
IMG_0086,EHHO-VC,4.82486201677794,4.825449467037259,0.0018124799383300416,19.46840539999539
IMG_0086,HHO-VC,4.824878417143213,4.825415182537793,0.0017559209734186209,19.50310849997913
IMG_0087,BDA-EHHO-VC-Calibrated,4.704598597356131,4.704909504809775,0.00300967137073458,26.46031560003757
IMG_0087,BEHHO-VC-Calibrated,4.704093658038786,4.704413287107137,0.002319513182192352,26.142644500010647
IMG_0087,EHHO-VC,4.704598597356131,4.704389269528971,0.002996424511842794,13.382068400038406
IMG_0087,HHO-VC,4.704598597356131,4.704568175454756,0.0025388047340560633,13.447698700008914
IMG_0088,BDA-EHHO-VC-Calibrated,4.556292884920664,4.5557323712631215,0.002303707484089392,28.13050280004973
IMG_0088,BEHHO-VC-Calibrated,4.556901526920639,4.555844491825406,0.0022695152352746866,34.954733399965335
IMG_0088,EHHO-VC,4.556601198440495,4.555430148640079,0.002195116706262039,19.20220540004084
IMG_0088,HHO-VC,4.556601198440495,4.555442912630701,0.002205015578617616,18.505319599993527
IMG_0089,BDA-EHHO-VC-Calibrated,5.422849409479404,5.423477269371623,0.0013946829268758245,29.92273590003606
IMG_0089,BEHHO-VC-Calibrated,5.422462791465097,5.42307206465348,0.001396014356574743,29.74453560000984
IMG_0089,EHHO-VC,5.422340184313392,5.423033845100369,0.0015617366979508204,16.268427299975883
IMG_0089,HHO-VC,5.422267950469407,5.422822435029806,0.0013005973565950628,16.968040800013114
IMG_0090,BDA-EHHO-VC-Calibrated,5.198586592845953,5.1983629090010846,0.001610085243494654,28.769158299954142
IMG_0090,BEHHO-VC-Calibrated,5.198540001708461,5.198369645077844,0.001572803093699316,30.58366290002596
IMG_0090,EHHO-VC,5.198250223085299,5.198638480893395,0.0017515785088645336,13.98354439996183
IMG_0090,HHO-VC,5.198070265321378,5.198331574644999,0.0016311338223763158,16.931225900014397
IMG_0091,BDA-EHHO-VC-Calibrated,5.480238808900874,5.480037426780609,0.0025602133305218685,28.98145159997512
IMG_0091,BEHHO-VC-Calibrated,5.480856773646089,5.480081012990585,0.0024558581486232764,32.98616520001087
IMG_0091,EHHO-VC,5.4809353226877375,5.4801503322597345,0.002561932047435822,17.20234940003138
IMG_0091,HHO-VC,5.480951331842971,5.480152460249374,0.0025236543476315097,22.151708999997936
IMG_0092,BDA-EHHO-VC-Calibrated,4.793917152675832,4.793319232227027,0.0032665861655647756,29.016691499971785
IMG_0092,BEHHO-VC-Calibrated,4.794038643818004,4.793343247191495,0.003573613902304679,30.726634000020567
IMG_0092,EHHO-VC,4.79481781250074,4.793151992990717,0.0034638452382084683,16.269443700031843
IMG_0092,HHO-VC,4.795320523284363,4.793487471632104,0.003362577521120537,15.45056550001027
IMG_0093,BDA-EHHO-VC-Calibrated,5.664852549118083,5.664791491588574,0.00013686767325589034,28.823168899980374
IMG_0093,BEHHO-VC-Calibrated,5.664868898124759,5.664904924112906,0.0002353904346967888,28.90068429999519
IMG_0093,EHHO-VC,5.664991640027746,5.6649859525443675,0.000564136773613402,21.162845399987415
IMG_0093,HHO-VC,5.664991640027746,5.665082550505116,0.0004911349205085963,17.137650999997277
IMG_0094,BDA-EHHO-VC-Calibrated,5.050669251833055,5.051341405366328,0.0026915682770934494,27.988221000006888
IMG_0094,BEHHO-VC-Calibrated,5.050868804720547,5.051348033798271,0.0031238747998207674,26.69660120003391
IMG_0094,EHHO-VC,5.050630581660452,5.051245144526578,0.0029235733891027522,13.129819500027224
IMG_0094,HHO-VC,5.050565821818111,5.0515178802276335,0.002803536037709961,9.84671240003081
IMG_0095,BDA-EHHO-VC-Calibrated,5.143520531640048,5.142978833996729,0.0018596744631442274,28.354271599964704
IMG_0095,BEHHO-VC-Calibrated,5.143765774643843,5.143129989181122,0.001803839282243503,28.55857079999987
IMG_0095,EHHO-VC,5.143728005148664,5.143130118461354,0.001689994594484761,17.25995310000144
IMG_0095,HHO-VC,5.14271478629473,5.142862469411243,0.001595371617214095,15.715738300001249
IMG_0096,BDA-EHHO-VC-Calibrated,5.374230063831573,5.3748729030086775,0.0034205334167286285,27.68562599999132
IMG_0096,BEHHO-VC-Calibrated,5.374687274083215,5.375040920587859,0.0035036295738981515,29.4321665999596
IMG_0096,EHHO-VC,5.374781000275583,5.375149897139832,0.0034302522980737753,11.555116500006989
IMG_0096,HHO-VC,5.374781000275583,5.375120224413768,0.003497230375721335,8.735105300031137
IMG_0097,BDA-EHHO-VC-Calibrated,5.727131908710132,5.727186418748261,0.0016505400525634406,22.461781899968628
IMG_0097,BEHHO-VC-Calibrated,5.727263758556166,5.727112940214189,0.0015520367277527148,20.613902500015683
IMG_0097,EHHO-VC,5.727174143552072,5.727320026812933,0.0019271702525867258,10.730797199998053
IMG_0097,HHO-VC,5.727524154082393,5.727327196565369,0.001991193140418615,5.895747400005348
IMG_0098,BDA-EHHO-VC-Calibrated,5.309791424360404,5.308268733661311,0.004780889161489248,13.616593100014144
IMG_0098,BEHHO-VC-Calibrated,5.309972304378114,5.308482777901313,0.004574922122696625,17.30879159999313
IMG_0098,EHHO-VC,5.309543286710155,5.308206943696007,0.00459712636639521,9.548798999981956
IMG_0098,HHO-VC,5.309859603196251,5.308269261954099,0.0046208649895248454,8.346854300005361
IMG_0099,BDA-EHHO-VC-Calibrated,5.259154236807453,5.258688367894469,0.0008397250364353564,12.38570520002395
IMG_0099,BEHHO-VC-Calibrated,5.258871467100576,5.258927369070268,0.0008035845549736412,14.893880199990235
IMG_0099,EHHO-VC,5.258902790426043,5.258900805037049,0.0008697403651694775,5.992313100025058
IMG_0099,HHO-VC,5.258981676180898,5.2588862159740035,0.0007654071750800699,5.730521299992688
IMG_0100,BDA-EHHO-VC-Calibrated,4.612797105583383,4.614038866174735,0.0025639568458894536,11.877072700008284
IMG_0100,BEHHO-VC-Calibrated,4.61303564224272,4.6137956836267,0.002825437089725883,13.372261800046545
IMG_0100,EHHO-VC,4.612987441670469,4.613889731724212,0.002397575308047899,6.972204599995166
IMG_0100,HHO-VC,4.612879257596418,4.61384319327224,0.0023605516174877235,6.586977300001308
