run_key,experiment_id,filename,run_index,algorithm,clean_secret_nmse
IMG_0009|r1|EHHO-VC,IMG_0009,108082.jpg,1,EHHO-VC,0.46925922218228916
IMG_0009|r1|BDA-EHHO-VC-Calibrated,IMG_0009,108082.jpg,1,BDA-EHHO-VC-Calibrated,0.4821138918813788
IMG_0009|r1|MO-BDA-EHHO-VC,IMG_0009,108082.jpg,1,MO-BDA-EHHO-VC,0.45663792324983027
IMG_0009|r2|HHO-VC,IMG_0009,108082.jpg,2,HHO-VC,0.46925922218228916
IMG_0009|r2|EHHO-VC,IMG_0009,108082.jpg,2,EHHO-VC,0.46925922218228916
IMG_0009|r2|BDA-EHHO-VC-Calibrated,IMG_0009,108082.jpg,2,BDA-EHHO-VC-Calibrated,0.47819767389149404
IMG_0009|r2|BEHHO-VC-Calibrated,IMG_0009,108082.jpg,2,BEHHO-VC-Calibrated,0.46444987949499156
IMG_0009|r2|MO-BDA-EHHO-VC,IMG_0009,108082.jpg,2,MO-BDA-EHHO-VC,0.46152569680170497
IMG_0009|r3|BDA-EHHO-VC-Calibrated,IMG_0009,108082.jpg,3,BDA-EHHO-VC-Calibrated,0.4595095816465024
IMG_0009|r3|HHO-VC,IMG_0009,108082.jpg,3,HHO-VC,0.4507440605115475
IMG_0009|r3|EHHO-VC,IMG_0009,108082.jpg,3,EHHO-VC,0.4507440605115475
IMG_0009|r3|BEHHO-VC-Calibrated,IMG_0009,108082.jpg,3,BEHHO-VC-Calibrated,0.45674484287296757
IMG_0009|r3|MO-BDA-EHHO-VC,IMG_0009,108082.jpg,3,MO-BDA-EHHO-VC,0.45134317952737896
IMG_0009|r4|EHHO-VC,IMG_0009,108082.jpg,4,EHHO-VC,0.4611859905796458
IMG_0009|r4|HHO-VC,IMG_0009,108082.jpg,4,HHO-VC,0.4804655229982656
IMG_0009|r4|BDA-EHHO-VC-Calibrated,IMG_0009,108082.jpg,4,BDA-EHHO-VC-Calibrated,0.49657637737190174
IMG_0009|r4|BEHHO-VC-Calibrated,IMG_0009,108082.jpg,4,BEHHO-VC-Calibrated,0.4808008606618056
IMG_0009|r4|MO-BDA-EHHO-VC,IMG_0009,108082.jpg,4,MO-BDA-EHHO-VC,0.4525971759435524
IMG_0009|r5|EHHO-VC,IMG_0009,108082.jpg,5,EHHO-VC,0.45537693375354665
IMG_0009|r5|BEHHO-VC-Calibrated,IMG_0009,108082.jpg,5,BEHHO-VC-Calibrated,0.46927408882717225
IMG_0009|r5|BDA-EHHO-VC-Calibrated,IMG_0009,108082.jpg,5,BDA-EHHO-VC-Calibrated,0.4684514029027821
IMG_0009|r5|HHO-VC,IMG_0009,108082.jpg,5,HHO-VC,0.44823572056505473
IMG_0009|r5|MO-BDA-EHHO-VC,IMG_0009,108082.jpg,5,MO-BDA-EHHO-VC,0.44976115177712694
IMG_0010|r1|HHO-VC,IMG_0010,109053.jpg,1,HHO-VC,0.37302518103216614
IMG_0010|r1|EHHO-VC,IMG_0010,109053.jpg,1,EHHO-VC,0.37276923091365416
IMG_0010|r1|BDA-EHHO-VC-Calibrated,IMG_0010,109053.jpg,1,BDA-EHHO-VC-Calibrated,0.37762287721864735
IMG_0010|r1|BEHHO-VC-Calibrated,IMG_0010,109053.jpg,1,BEHHO-VC-Calibrated,0.3761590968653673
IMG_0010|r1|MO-BDA-EHHO-VC,IMG_0010,109053.jpg,1,MO-BDA-EHHO-VC,0.368926973635443
